,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-15-00,5.6,12.2,8.3,18.5,7.1,10.5,11.7,12.4
2019-03-15-01,-999.0,-999.0,11.2,18.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-02,-999.0,-999.0,11.5,20.1,-999.0,-999.0,-999.0,-999.0
2019-03-15-03,9.2,13.6,12.1,20.0,10.1,17.6,15.1,16.6
2019-03-15-04,-999.0,-999.0,13.0,19.1,-999.0,-999.0,-999.0,-999.0
2019-03-15-05,-999.0,-999.0,14.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-15-06,11.0,14.2,13.6,19.7,13.0,19.2,17.7,18.6
2019-03-15-07,-999.0,-999.0,12.7,20.3,-999.0,-999.0,-999.0,-999.0
2019-03-15-08,-999.0,-999.0,12.1,19.1,-999.0,-999.0,-999.0,-999.0
2019-03-15-09,3.7,11.5,11.8,18.3,13.8,18.5,17.9,16.5
2019-03-15-10,-999.0,-999.0,12.0,18.1,-999.0,-999.0,-999.0,-999.0
2019-03-15-11,-999.0,-999.0,11.2,18.1,-999.0,-999.0,-999.0,-999.0
2019-03-15-12,2.5,8.6,11.3,18.1,10.9,11.0,14.6,16.2
2019-03-15-13,-999.0,-999.0,11.0,18.0,-999.0,-999.0,-999.0,-999.0
2019-03-15-14,-999.0,-999.0,11.1,18.3,-999.0,-999.0,-999.0,-999.0
2019-03-15-15,1.6,6.5,10.2,18.4,7.1,9.0,13.8,15.5
2019-03-15-16,-999.0,-999.0,9.6,17.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-17,-999.0,-999.0,7.9,18.0,-999.0,-999.0,-999.0,-999.0
2019-03-15-18,1.2,6.1,7.7,18.0,5.2,5.5,12.9,14.3
2019-03-15-19,-999.0,-999.0,6.8,17.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-20,-999.0,-999.0,7.1,17.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-21,0.2,6.5,6.5,17.6,2.7,3.2,12.5,15.9
2019-03-15-22,-999.0,-999.0,7.0,17.5,-999.0,-999.0,-999.0,-999.0
2019-03-15-23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
