,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-14-00,-1.2,11.6,17.4,22.9,0.4,13.9,19.1,19.3
2019-11-14-01,-999.0,-999.0,17.1,23.2,-999.0,-999.0,-999.0,-999.0
2019-11-14-02,-999.0,-999.0,17.8,24.3,-999.0,-999.0,-999.0,-999.0
2019-11-14-03,2.1,12.7,20.2,23.4,4.4,16.2,22.8,21.8
2019-11-14-04,-999.0,-999.0,21.6,23.7,-999.0,-999.0,-999.0,-999.0
2019-11-14-05,-999.0,-999.0,22.0,22.1,-999.0,-999.0,-999.0,-999.0
2019-11-14-06,4.7,12.6,19.9,22.8,6.7,17.5,22.1,23.1
2019-11-14-07,-999.0,-999.0,19.1,22.1,-999.0,-999.0,-999.0,-999.0
2019-11-14-08,-999.0,-999.0,17.7,21.8,-999.0,-999.0,-999.0,-999.0
2019-11-14-09,3.0,10.1,16.8,21.6,5.7,14.7,18.4,20.4
2019-11-14-10,-999.0,-999.0,15.5,21.5,-999.0,-999.0,-999.0,-999.0
2019-11-14-11,-999.0,-999.0,14.9,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-14-12,2.0,9.6,14.0,21.1,1.7,12.8,16.5,18.3
2019-11-14-13,-999.0,-999.0,13.0,20.8,-999.0,-999.0,-999.0,-999.0
2019-11-14-14,-999.0,-999.0,12.5,20.8,-999.0,-999.0,-999.0,-999.0
2019-11-14-15,1.5,7.9,11.9,20.7,1.8,8.4,15.6,17.0
2019-11-14-16,-999.0,-999.0,12.0,20.5,-999.0,-999.0,-999.0,-999.0
2019-11-14-17,-999.0,-999.0,10.9,20.5,-999.0,-999.0,-999.0,-999.0
2019-11-14-18,3.0,7.5,11.8,20.1,-1.2,7.9,14.0,16.0
2019-11-14-19,-999.0,-999.0,10.7,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-14-20,-999.0,-999.0,11.5,19.8,-999.0,-999.0,-999.0,-999.0
2019-11-14-21,4.5,7.1,10.2,19.5,-0.8,11.6,12.1,15.4
2019-11-14-22,-999.0,-999.0,10.8,19.4,-999.0,-999.0,-999.0,-999.0
2019-11-14-23,-999.0,-999.0,12.3,19.8,-999.0,-999.0,-999.0,-999.0
