,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-03-00,-7.7,4.7,4.9,17.1,-7.5,6.2,11.4,12.8
2019-01-03-01,-999.0,-999.0,6.7,17.4,-999.0,-999.0,-999.0,-999.0
2019-01-03-02,-999.0,-999.0,8.5,17.3,-999.0,-999.0,-999.0,-999.0
2019-01-03-03,-0.4,6.6,10.2,16.4,-3.1,7.6,12.2,13.6
2019-01-03-04,-999.0,-999.0,10.4,17.0,-999.0,-999.0,-999.0,-999.0
2019-01-03-05,-999.0,-999.0,9.8,18.0,-999.0,-999.0,-999.0,-999.0
2019-01-03-06,3.0,7.0,9.1,17.9,-0.9,8.5,12.6,15.6
2019-01-03-07,-999.0,-999.0,8.1,18.1,-999.0,-999.0,-999.0,-999.0
2019-01-03-08,-999.0,-999.0,7.1,18.0,-999.0,-999.0,-999.0,-999.0
2019-01-03-09,-0.4,5.9,6.1,18.0,-1.8,8.0,12.6,15.9
2019-01-03-10,-999.0,-999.0,5.1,17.9,-999.0,-999.0,-999.0,-999.0
2019-01-03-11,-999.0,-999.0,4.9,17.7,-999.0,-999.0,-999.0,-999.0
2019-01-03-12,-2.7,4.0,4.1,17.6,-4.6,8.0,12.2,15.6
2019-01-03-13,-999.0,-999.0,3.9,17.4,-999.0,-999.0,-999.0,-999.0
2019-01-03-14,-999.0,-999.0,3.4,17.3,-999.0,-999.0,-999.0,-999.0
2019-01-03-15,-3.9,3.6,3.3,16.6,-5.3,8.7,12.3,15.5
2019-01-03-16,-999.0,-999.0,2.4,17.3,-999.0,-999.0,-999.0,-999.0
2019-01-03-17,-999.0,-999.0,2.7,16.8,-999.0,-999.0,-999.0,-999.0
2019-01-03-18,-4.9,2.7,2.0,17.5,-6.3,9.5,11.9,15.7
2019-01-03-19,-999.0,-999.0,2.1,18.2,-999.0,-999.0,-999.0,-999.0
2019-01-03-20,-999.0,-999.0,1.1,17.8,-999.0,-999.0,-999.0,-999.0
2019-01-03-21,-5.7,2.8,0.6,17.9,-2.7,9.1,12.5,15.2
2019-01-03-22,-999.0,-999.0,0.5,17.6,-999.0,-999.0,-999.0,-999.0
2019-01-03-23,-999.0,-999.0,2.1,17.8,-999.0,-999.0,-999.0,-999.0
