,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-03-00,22.2,22.2,23.4,27.5,23.8,23.2,21.9,26.3
2019-06-03-01,-999.0,-999.0,24.2,25.5,-999.0,-999.0,-999.0,-999.0
2019-06-03-02,-999.0,-999.0,22.4,23.9,-999.0,-999.0,-999.0,-999.0
2019-06-03-03,26.5,23.2,24.8,25.8,27.3,26.2,24.8,28.1
2019-06-03-04,-999.0,-999.0,25.1,26.0,-999.0,-999.0,-999.0,-999.0
2019-06-03-05,-999.0,-999.0,25.0,28.3,-999.0,-999.0,-999.0,-999.0
2019-06-03-06,28.5,23.5,26.1,28.3,30.5,27.6,23.2,25.6
2019-06-03-07,-999.0,-999.0,25.3,28.2,-999.0,-999.0,-999.0,-999.0
2019-06-03-08,-999.0,-999.0,24.1,27.8,-999.0,-999.0,-999.0,-999.0
2019-06-03-09,29.2,22.2,23.0,27.3,30.8,26.2,23.3,25.6
2019-06-03-10,-999.0,-999.0,22.5,27.1,-999.0,-999.0,-999.0,-999.0
2019-06-03-11,-999.0,-999.0,21.5,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-03-12,24.6,20.2,21.1,26.8,27.8,22.1,23.4,25.4
2019-06-03-13,-999.0,-999.0,20.3,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-03-14,-999.0,-999.0,20.4,26.4,-999.0,-999.0,-999.0,-999.0
2019-06-03-15,21.0,19.7,18.8,26.6,22.9,20.5,23.2,24.6
2019-06-03-16,-999.0,-999.0,18.2,26.4,-999.0,-999.0,-999.0,-999.0
2019-06-03-17,-999.0,-999.0,18.2,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-03-18,19.0,20.0,17.7,26.6,20.1,19.7,23.0,24.1
2019-06-03-19,-999.0,-999.0,17.9,26.4,-999.0,-999.0,-999.0,-999.0
2019-06-03-20,-999.0,-999.0,18.1,26.5,-999.0,-999.0,-999.0,-999.0
2019-06-03-21,17.6,21.3,20.1,26.5,19.0,20.1,22.6,23.9
2019-06-03-22,-999.0,-999.0,21.1,27.0,-999.0,-999.0,-999.0,-999.0
2019-06-03-23,-999.0,-999.0,22.4,27.6,-999.0,-999.0,-999.0,-999.0
