,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-12-00,5.0,10.6,13.3,18.4,5.3,11.0,12.0,13.6
2019-03-12-01,-999.0,-999.0,13.9,19.1,-999.0,-999.0,-999.0,-999.0
2019-03-12-02,-999.0,-999.0,15.3,19.4,-999.0,-999.0,-999.0,-999.0
2019-03-12-03,5.7,15.1,15.6,19.6,8.9,17.7,18.8,19.8
2019-03-12-04,-999.0,-999.0,15.2,20.2,-999.0,-999.0,-999.0,-999.0
2019-03-12-05,-999.0,-999.0,16.1,19.8,-999.0,-999.0,-999.0,-999.0
2019-03-12-06,5.7,15.5,15.8,19.8,10.4,20.2,23.5,22.6
2019-03-12-07,-999.0,-999.0,15.6,19.8,-999.0,-999.0,-999.0,-999.0
2019-03-12-08,-999.0,-999.0,14.9,19.1,-999.0,-999.0,-999.0,-999.0
2019-03-12-09,5.2,14.2,13.5,18.9,11.3,18.7,22.3,19.8
2019-03-12-10,-999.0,-999.0,12.8,18.6,-999.0,-999.0,-999.0,-999.0
2019-03-12-11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-12-12,1.5,8.2,12.5,18.5,9.4,8.7,16.7,16.7
2019-03-12-13,-999.0,-999.0,10.6,18.3,-999.0,-999.0,-999.0,-999.0
2019-03-12-14,-999.0,-999.0,10.9,18.4,-999.0,-999.0,-999.0,-999.0
2019-03-12-15,-0.2,6.2,10.5,18.5,8.2,7.2,15.1,16.2
2019-03-12-16,-999.0,-999.0,10.1,18.5,-999.0,-999.0,-999.0,-999.0
2019-03-12-17,-999.0,-999.0,9.1,18.3,-999.0,-999.0,-999.0,-999.0
2019-03-12-18,-0.2,5.6,8.9,18.5,2.2,5.7,12.7,15.2
2019-03-12-19,-999.0,-999.0,7.4,18.3,-999.0,-999.0,-999.0,-999.0
2019-03-12-20,-999.0,-999.0,7.4,18.4,-999.0,-999.0,-999.0,-999.0
2019-03-12-21,0.1,5.6,6.8,17.1,0.5,3.9,12.7,14.7
2019-03-12-22,-999.0,-999.0,9.1,15.5,-999.0,-999.0,-999.0,-999.0
2019-03-12-23,-999.0,-999.0,12.0,17.2,-999.0,-999.0,-999.0,-999.0
