,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-27-00,23.7,22.6,26.6,28.5,23.5,23.7,25.8,27.2
2019-06-27-01,-999.0,-999.0,27.7,29.3,-999.0,-999.0,-999.0,-999.0
2019-06-27-02,-999.0,-999.0,27.8,29.3,-999.0,-999.0,-999.0,-999.0
2019-06-27-03,28.2,24.2,26.9,31.0,29.1,27.2,30.5,30.4
2019-06-27-04,-999.0,-999.0,27.3,31.0,-999.0,-999.0,-999.0,-999.0
2019-06-27-05,-999.0,-999.0,27.4,29.7,-999.0,-999.0,-999.0,-999.0
2019-06-27-06,31.1,24.7,27.4,29.3,32.8,27.2,32.2,31.0
2019-06-27-07,-999.0,-999.0,27.2,28.8,-999.0,-999.0,-999.0,-999.0
2019-06-27-08,-999.0,-999.0,26.7,28.5,-999.0,-999.0,-999.0,-999.0
2019-06-27-09,28.2,23.3,26.3,28.5,34.0,26.5,30.1,30.4
2019-06-27-10,-999.0,-999.0,25.5,28.1,-999.0,-999.0,-999.0,-999.0
2019-06-27-11,-999.0,-999.0,25.0,27.5,-999.0,-999.0,-999.0,-999.0
2019-06-27-12,24.7,22.2,25.1,27.2,32.2,24.5,28.2,27.9
2019-06-27-13,-999.0,-999.0,25.2,27.3,-999.0,-999.0,-999.0,-999.0
2019-06-27-14,-999.0,-999.0,24.8,26.4,-999.0,-999.0,-999.0,-999.0
2019-06-27-15,24.1,22.0,24.6,26.8,30.1,23.7,27.8,27.8
2019-06-27-16,-999.0,-999.0,24.5,27.2,-999.0,-999.0,-999.0,-999.0
2019-06-27-17,-999.0,-999.0,24.4,27.2,-999.0,-999.0,-999.0,-999.0
2019-06-27-18,24.0,21.2,23.7,27.1,25.9,23.1,27.4,27.7
2019-06-27-19,-999.0,-999.0,22.6,27.2,-999.0,-999.0,-999.0,-999.0
2019-06-27-20,-999.0,-999.0,22.4,27.3,-999.0,-999.0,-999.0,-999.0
2019-06-27-21,23.5,21.2,22.7,26.6,23.8,23.0,26.9,27.2
2019-06-27-22,-999.0,-999.0,24.1,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-27-23,-999.0,-999.0,23.5,28.3,-999.0,-999.0,-999.0,-999.0
