,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-18-00,19.5,22.0,24.7,27.8,23.2,21.5,26.5,25.8
2019-06-18-01,-999.0,-999.0,25.2,27.9,-999.0,-999.0,-999.0,-999.0
2019-06-18-02,-999.0,-999.0,26.4,26.9,-999.0,-999.0,-999.0,-999.0
2019-06-18-03,23.5,22.2,27.0,27.9,27.9,22.2,30.0,28.9
2019-06-18-04,-999.0,-999.0,27.2,27.0,-999.0,-999.0,-999.0,-999.0
2019-06-18-05,-999.0,-999.0,26.2,26.9,-999.0,-999.0,-999.0,-999.0
2019-06-18-06,23.7,22.0,25.2,27.6,32.0,23.2,32.8,29.8
2019-06-18-07,-999.0,-999.0,25.1,24.9,-999.0,-999.0,-999.0,-999.0
2019-06-18-08,-999.0,-999.0,25.0,24.9,-999.0,-999.0,-999.0,-999.0
2019-06-18-09,22.7,21.2,24.3,25.3,33.6,23.7,31.7,29.7
2019-06-18-10,-999.0,-999.0,23.3,25.8,-999.0,-999.0,-999.0,-999.0
2019-06-18-11,-999.0,-999.0,22.8,26.2,-999.0,-999.0,-999.0,-999.0
2019-06-18-12,20.1,20.7,22.3,26.2,30.9,23.5,29.5,27.8
2019-06-18-13,-999.0,-999.0,22.0,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-18-14,-999.0,-999.0,21.7,26.9,-999.0,-999.0,-999.0,-999.0
2019-06-18-15,19.6,21.1,21.1,26.9,26.8,23.2,28.9,27.6
2019-06-18-16,-999.0,-999.0,20.2,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-18-17,-999.0,-999.0,20.4,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-18-18,19.2,20.2,19.0,26.9,24.3,23.0,28.4,26.9
2019-06-18-19,-999.0,-999.0,19.2,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-18-20,-999.0,-999.0,20.2,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-18-21,19.0,19.6,20.9,26.8,22.2,22.5,27.4,26.1
2019-06-18-22,-999.0,-999.0,22.7,26.9,-999.0,-999.0,-999.0,-999.0
2019-06-18-23,-999.0,-999.0,23.2,27.2,-999.0,-999.0,-999.0,-999.0
