,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-20-00,18.2,22.5,22.7,28.4,18.7,23.5,23.5,24.5
2019-09-20-01,-999.0,-999.0,22.9,28.4,-999.0,-999.0,-999.0,-999.0
2019-09-20-02,-999.0,-999.0,24.2,27.0,-999.0,-999.0,-999.0,-999.0
2019-09-20-03,21.7,24.0,25.6,27.4,22.8,25.5,28.3,28.1
2019-09-20-04,-999.0,-999.0,26.1,28.9,-999.0,-999.0,-999.0,-999.0
2019-09-20-05,-999.0,-999.0,25.6,30.3,-999.0,-999.0,-999.0,-999.0
2019-09-20-06,23.1,24.6,26.5,28.8,26.0,26.0,32.0,32.0
2019-09-20-07,-999.0,-999.0,26.0,27.7,-999.0,-999.0,-999.0,-999.0
2019-09-20-08,-999.0,-999.0,24.5,28.4,-999.0,-999.0,-999.0,-999.0
2019-09-20-09,21.5,24.2,23.9,28.6,25.1,24.7,30.0,27.4
2019-09-20-10,-999.0,-999.0,23.0,27.5,-999.0,-999.0,-999.0,-999.0
2019-09-20-11,-999.0,-999.0,23.0,27.9,-999.0,-999.0,-999.0,-999.0
2019-09-20-12,20.5,22.2,22.7,28.1,22.1,23.2,25.1,24.5
2019-09-20-13,-999.0,-999.0,22.3,27.6,-999.0,-999.0,-999.0,-999.0
2019-09-20-14,-999.0,-999.0,22.2,27.2,-999.0,-999.0,-999.0,-999.0
2019-09-20-15,19.7,21.7,21.1,28.1,19.4,22.6,23.0,23.5
2019-09-20-16,-999.0,-999.0,21.2,26.7,-999.0,-999.0,-999.0,-999.0
2019-09-20-17,-999.0,-999.0,21.5,27.1,-999.0,-999.0,-999.0,-999.0
2019-09-20-18,19.0,21.5,21.1,25.6,18.3,22.2,23.7,23.3
2019-09-20-19,-999.0,-999.0,20.4,25.1,-999.0,-999.0,-999.0,-999.0
2019-09-20-20,-999.0,-999.0,20.6,25.4,-999.0,-999.0,-999.0,-999.0
2019-09-20-21,18.2,21.6,20.6,24.7,16.5,22.7,23.2,22.5
2019-09-20-22,-999.0,-999.0,20.4,24.5,-999.0,-999.0,-999.0,-999.0
2019-09-20-23,-999.0,-999.0,21.3,25.5,-999.0,-999.0,-999.0,-999.0
