,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-21-00,13.5,19.2,17.2,25.0,13.9,19.6,21.2,21.3
2019-04-21-01,-999.0,-999.0,18.3,25.4,-999.0,-999.0,-999.0,-999.0
2019-04-21-02,-999.0,-999.0,19.5,25.4,-999.0,-999.0,-999.0,-999.0
2019-04-21-03,16.1,19.8,20.7,25.3,18.1,21.0,22.8,24.7
2019-04-21-04,-999.0,-999.0,22.3,25.3,-999.0,-999.0,-999.0,-999.0
2019-04-21-05,-999.0,-999.0,21.9,24.6,-999.0,-999.0,-999.0,-999.0
2019-04-21-06,19.2,22.7,21.2,24.4,20.0,20.2,27.0,26.2
2019-04-21-07,-999.0,-999.0,20.8,24.0,-999.0,-999.0,-999.0,-999.0
2019-04-21-08,-999.0,-999.0,19.7,24.1,-999.0,-999.0,-999.0,-999.0
2019-04-21-09,18.0,19.0,18.9,23.7,20.2,18.6,25.8,25.0
2019-04-21-10,-999.0,-999.0,18.5,23.2,-999.0,-999.0,-999.0,-999.0
2019-04-21-11,-999.0,-999.0,17.1,23.0,-999.0,-999.0,-999.0,-999.0
2019-04-21-12,14.2,18.2,18.3,23.2,16.2,18.2,24.4,23.4
2019-04-21-13,-999.0,-999.0,17.9,23.1,-999.0,-999.0,-999.0,-999.0
2019-04-21-14,-999.0,-999.0,17.2,22.8,-999.0,-999.0,-999.0,-999.0
2019-04-21-15,12.5,17.9,16.5,22.7,13.8,18.1,23.7,22.8
2019-04-21-16,-999.0,-999.0,16.8,22.9,-999.0,-999.0,-999.0,-999.0
2019-04-21-17,-999.0,-999.0,16.2,22.8,-999.0,-999.0,-999.0,-999.0
2019-04-21-18,11.5,17.0,15.7,22.7,11.4,17.7,23.3,22.5
2019-04-21-19,-999.0,-999.0,15.1,22.6,-999.0,-999.0,-999.0,-999.0
2019-04-21-20,-999.0,-999.0,14.7,22.4,-999.0,-999.0,-999.0,-999.0
2019-04-21-21,10.7,17.3,15.3,22.4,9.6,18.1,22.7,22.0
2019-04-21-22,-999.0,-999.0,17.3,22.9,-999.0,-999.0,-999.0,-999.0
2019-04-21-23,-999.0,-999.0,17.8,23.7,-999.0,-999.0,-999.0,-999.0
