,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-23-00,2.0,7.3,7.8,18.1,-2.2,3.7,9.4,12.1
2019-02-23-01,-999.0,-999.0,9.8,18.2,-999.0,-999.0,-999.0,-999.0
2019-02-23-02,-999.0,-999.0,10.7,18.4,-999.0,-999.0,-999.0,-999.0
2019-02-23-03,10.7,10.3,12.9,19.2,9.2,7.7,9.9,13.1
2019-02-23-04,-999.0,-999.0,14.0,19.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-05,-999.0,-999.0,14.0,19.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-06,13.7,12.7,12.7,19.3,12.6,8.7,9.0,13.7
2019-02-23-07,-999.0,-999.0,11.4,19.5,-999.0,-999.0,-999.0,-999.0
2019-02-23-08,-999.0,-999.0,10.1,19.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-09,12.2,12.4,8.9,18.9,11.6,8.2,8.1,11.0
2019-02-23-10,-999.0,-999.0,8.0,19.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-11,-999.0,-999.0,7.3,19.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-12,7.1,11.0,6.8,18.5,7.6,7.0,7.8,9.3
2019-02-23-13,-999.0,-999.0,6.6,18.5,-999.0,-999.0,-999.0,-999.0
2019-02-23-14,-999.0,-999.0,6.3,17.8,-999.0,-999.0,-999.0,-999.0
2019-02-23-15,5.1,10.7,5.8,17.7,3.2,5.6,7.7,9.6
2019-02-23-16,-999.0,-999.0,5.4,17.6,-999.0,-999.0,-999.0,-999.0
2019-02-23-17,-999.0,-999.0,4.6,17.6,-999.0,-999.0,-999.0,-999.0
2019-02-23-18,3.5,9.7,3.4,17.3,-0.3,3.0,7.5,10.4
2019-02-23-19,-999.0,-999.0,2.9,17.6,-999.0,-999.0,-999.0,-999.0
2019-02-23-20,-999.0,-999.0,3.4,18.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-21,1.5,8.7,2.7,18.1,-1.7,0.6,7.7,10.6
2019-02-23-22,-999.0,-999.0,3.6,17.9,-999.0,-999.0,-999.0,-999.0
2019-02-23-23,-999.0,-999.0,6.9,17.7,-999.0,-999.0,-999.0,-999.0
