,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-30-00,-1.5,8.0,4.0,17.5,1.8,8.5,14.0,13.7
2019-01-30-01,-999.0,-999.0,5.8,19.2,-999.0,-999.0,-999.0,-999.0
2019-01-30-02,-999.0,-999.0,6.5,20.5,-999.0,-999.0,-999.0,-999.0
2019-01-30-03,4.2,9.5,7.3,21.9,1.7,9.6,18.7,16.1
2019-01-30-04,-999.0,-999.0,9.4,21.5,-999.0,-999.0,-999.0,-999.0
2019-01-30-05,-999.0,-999.0,9.6,21.8,-999.0,-999.0,-999.0,-999.0
2019-01-30-06,6.2,8.7,9.4,21.2,2.0,10.2,22.5,20.5
2019-01-30-07,-999.0,-999.0,8.9,21.0,-999.0,-999.0,-999.0,-999.0
2019-01-30-08,-999.0,-999.0,8.2,21.1,-999.0,-999.0,-999.0,-999.0
2019-01-30-09,4.0,8.0,6.5,20.1,1.0,9.6,21.4,19.6
2019-01-30-10,-999.0,-999.0,6.1,19.7,-999.0,-999.0,-999.0,-999.0
2019-01-30-11,-999.0,-999.0,5.9,19.2,-999.0,-999.0,-999.0,-999.0
2019-01-30-12,2.1,8.0,5.9,18.8,-0.6,9.0,17.7,17.3
2019-01-30-13,-999.0,-999.0,5.5,18.9,-999.0,-999.0,-999.0,-999.0
2019-01-30-14,-999.0,-999.0,5.5,18.6,-999.0,-999.0,-999.0,-999.0
2019-01-30-15,2.2,7.7,4.3,18.3,-1.9,8.7,16.1,16.2
2019-01-30-16,-999.0,-999.0,3.8,18.1,-999.0,-999.0,-999.0,-999.0
2019-01-30-17,-999.0,-999.0,2.8,16.8,-999.0,-999.0,-999.0,-999.0
2019-01-30-18,0.7,8.1,2.9,17.1,-3.5,8.5,14.3,16.1
2019-01-30-19,-999.0,-999.0,2.6,17.4,-999.0,-999.0,-999.0,-999.0
2019-01-30-20,-999.0,-999.0,2.6,18.0,-999.0,-999.0,-999.0,-999.0
2019-01-30-21,-0.7,6.4,2.1,18.6,-5.2,6.7,13.5,15.5
2019-01-30-22,-999.0,-999.0,2.1,18.0,-999.0,-999.0,-999.0,-999.0
2019-01-30-23,-999.0,-999.0,3.4,19.3,-999.0,-999.0,-999.0,-999.0
