,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-11-00,18.6,19.5,21.6,23.8,19.5,22.0,20.5,21.3
2019-05-11-01,-999.0,-999.0,23.5,24.2,-999.0,-999.0,-999.0,-999.0
2019-05-11-02,-999.0,-999.0,24.7,22.9,-999.0,-999.0,-999.0,-999.0
2019-05-11-03,24.7,21.4,26.0,23.4,24.7,27.6,25.7,26.0
2019-05-11-04,-999.0,-999.0,25.4,24.4,-999.0,-999.0,-999.0,-999.0
2019-05-11-05,-999.0,-999.0,26.8,24.7,-999.0,-999.0,-999.0,-999.0
2019-05-11-06,27.6,21.2,26.7,25.6,28.1,28.5,28.3,27.2
2019-05-11-07,-999.0,-999.0,26.0,25.7,-999.0,-999.0,-999.0,-999.0
2019-05-11-08,-999.0,-999.0,24.5,25.6,-999.0,-999.0,-999.0,-999.0
2019-05-11-09,25.7,20.1,22.8,25.2,27.4,26.2,25.2,25.0
2019-05-11-10,-999.0,-999.0,21.7,24.3,-999.0,-999.0,-999.0,-999.0
2019-05-11-11,-999.0,-999.0,20.2,24.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-12,20.2,17.6,19.7,23.5,24.6,22.2,22.2,21.7
2019-05-11-13,-999.0,-999.0,19.3,23.3,-999.0,-999.0,-999.0,-999.0
2019-05-11-14,-999.0,-999.0,18.8,23.1,-999.0,-999.0,-999.0,-999.0
2019-05-11-15,17.5,17.4,18.8,22.5,21.0,19.2,20.5,21.5
2019-05-11-16,-999.0,-999.0,18.0,22.5,-999.0,-999.0,-999.0,-999.0
2019-05-11-17,-999.0,-999.0,17.1,22.2,-999.0,-999.0,-999.0,-999.0
2019-05-11-18,16.2,16.6,16.5,21.7,18.4,16.0,18.8,21.1
2019-05-11-19,-999.0,-999.0,16.6,22.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-20,-999.0,-999.0,15.7,21.7,-999.0,-999.0,-999.0,-999.0
2019-05-11-21,14.7,15.8,15.1,22.5,17.3,16.5,19.1,19.9
2019-05-11-22,-999.0,-999.0,15.5,23.0,-999.0,-999.0,-999.0,-999.0
2019-05-11-23,-999.0,-999.0,17.1,23.3,-999.0,-999.0,-999.0,-999.0
