,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-19-00,-1.7,10.2,15.3,20.9,2.0,7.2,15.7,16.8
2019-11-19-01,-999.0,-999.0,16.9,21.2,-999.0,-999.0,-999.0,-999.0
2019-11-19-02,-999.0,-999.0,17.8,21.4,-999.0,-999.0,-999.0,-999.0
2019-11-19-03,2.2,11.7,19.6,21.8,4.5,11.9,19.0,18.9
2019-11-19-04,-999.0,-999.0,20.1,21.3,-999.0,-999.0,-999.0,-999.0
2019-11-19-05,-999.0,-999.0,19.7,21.1,-999.0,-999.0,-999.0,-999.0
2019-11-19-06,3.6,10.6,19.3,21.1,6.3,13.0,19.5,21.2
2019-11-19-07,-999.0,-999.0,17.2,20.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-08,-999.0,-999.0,16.9,20.6,-999.0,-999.0,-999.0,-999.0
2019-11-19-09,1.7,10.2,15.8,20.8,4.2,11.1,16.0,17.4
2019-11-19-10,-999.0,-999.0,15.4,20.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-11,-999.0,-999.0,14.9,20.8,-999.0,-999.0,-999.0,-999.0
2019-11-19-12,0.2,10.5,14.9,20.7,2.0,9.9,14.9,16.2
2019-11-19-13,-999.0,-999.0,14.0,20.6,-999.0,-999.0,-999.0,-999.0
2019-11-19-14,-999.0,-999.0,12.8,20.5,-999.0,-999.0,-999.0,-999.0
2019-11-19-15,-0.9,10.7,12.0,19.8,-0.4,9.6,14.2,15.4
2019-11-19-16,-999.0,-999.0,11.9,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-19-17,-999.0,-999.0,11.3,19.8,-999.0,-999.0,-999.0,-999.0
2019-11-19-18,-2.5,10.0,11.1,19.7,-0.5,9.1,14.5,15.6
2019-11-19-19,-999.0,-999.0,10.8,19.7,-999.0,-999.0,-999.0,-999.0
2019-11-19-20,-999.0,-999.0,10.9,19.9,-999.0,-999.0,-999.0,-999.0
2019-11-19-21,-4.0,9.9,10.1,20.1,-3.4,9.7,14.1,15.8
2019-11-19-22,-999.0,-999.0,10.7,19.9,-999.0,-999.0,-999.0,-999.0
2019-11-19-23,-999.0,-999.0,11.9,19.9,-999.0,-999.0,-999.0,-999.0
