,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-19-00,12.1,17.2,19.9,23.0,12.5,17.7,19.9,18.7
2019-04-19-01,-999.0,-999.0,20.5,23.8,-999.0,-999.0,-999.0,-999.0
2019-04-19-02,-999.0,-999.0,21.4,24.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-03,13.7,18.5,22.4,25.5,14.7,18.2,22.8,19.3
2019-04-19-04,-999.0,-999.0,23.1,24.9,-999.0,-999.0,-999.0,-999.0
2019-04-19-05,-999.0,-999.0,22.5,23.9,-999.0,-999.0,-999.0,-999.0
2019-04-19-06,18.5,19.1,21.7,23.9,17.1,21.6,21.4,20.9
2019-04-19-07,-999.0,-999.0,22.0,23.7,-999.0,-999.0,-999.0,-999.0
2019-04-19-08,-999.0,-999.0,20.9,23.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-09,19.0,18.1,19.8,22.9,15.2,20.7,21.1,20.1
2019-04-19-10,-999.0,-999.0,18.0,22.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-11,-999.0,-999.0,18.8,22.5,-999.0,-999.0,-999.0,-999.0
2019-04-19-12,15.1,16.2,18.1,22.5,13.6,18.7,20.4,19.8
2019-04-19-13,-999.0,-999.0,15.4,22.6,-999.0,-999.0,-999.0,-999.0
2019-04-19-14,-999.0,-999.0,14.7,22.5,-999.0,-999.0,-999.0,-999.0
2019-04-19-15,12.5,15.7,14.4,22.4,13.7,19.0,19.1,19.4
2019-04-19-16,-999.0,-999.0,13.9,22.4,-999.0,-999.0,-999.0,-999.0
2019-04-19-17,-999.0,-999.0,12.8,22.3,-999.0,-999.0,-999.0,-999.0
2019-04-19-18,10.5,15.0,11.9,22.2,12.8,18.2,19.1,19.6
2019-04-19-19,-999.0,-999.0,10.8,22.1,-999.0,-999.0,-999.0,-999.0
2019-04-19-20,-999.0,-999.0,10.2,22.2,-999.0,-999.0,-999.0,-999.0
2019-04-19-21,10.5,14.6,10.0,22.3,8.2,18.1,19.3,19.6
2019-04-19-22,-999.0,-999.0,11.0,22.4,-999.0,-999.0,-999.0,-999.0
2019-04-19-23,-999.0,-999.0,12.3,-999.0,-999.0,-999.0,-999.0,-999.0
