,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-16-00,-5.0,4.6,5.3,22.0,-5.3,4.2,10.7,15.1
2019-02-16-01,-999.0,-999.0,6.7,21.8,-999.0,-999.0,-999.0,-999.0
2019-02-16-02,-999.0,-999.0,7.3,21.9,-999.0,-999.0,-999.0,-999.0
2019-02-16-03,-1.7,3.9,9.1,22.2,-1.4,3.7,10.8,14.7
2019-02-16-04,-999.0,-999.0,11.5,22.2,-999.0,-999.0,-999.0,-999.0
2019-02-16-05,-999.0,-999.0,11.9,21.6,-999.0,-999.0,-999.0,-999.0
2019-02-16-06,0.5,3.6,12.5,20.5,1.7,4.0,11.0,15.5
2019-02-16-07,-999.0,-999.0,12.2,20.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-08,-999.0,-999.0,10.9,20.1,-999.0,-999.0,-999.0,-999.0
2019-02-16-09,-0.9,3.5,10.5,19.7,2.0,3.6,10.3,14.1
2019-02-16-10,-999.0,-999.0,9.0,19.5,-999.0,-999.0,-999.0,-999.0
2019-02-16-11,-999.0,-999.0,8.1,18.8,-999.0,-999.0,-999.0,-999.0
2019-02-16-12,-2.5,3.5,7.1,18.2,-0.2,3.0,9.5,12.5
2019-02-16-13,-999.0,-999.0,6.2,18.0,-999.0,-999.0,-999.0,-999.0
2019-02-16-14,-999.0,-999.0,5.4,17.5,-999.0,-999.0,-999.0,-999.0
2019-02-16-15,-4.5,3.2,4.6,17.3,-1.4,3.0,9.3,11.7
2019-02-16-16,-999.0,-999.0,4.6,17.1,-999.0,-999.0,-999.0,-999.0
2019-02-16-17,-999.0,-999.0,4.3,16.3,-999.0,-999.0,-999.0,-999.0
2019-02-16-18,-5.5,3.5,3.8,16.0,-2.7,3.1,8.6,11.9
2019-02-16-19,-999.0,-999.0,4.2,16.3,-999.0,-999.0,-999.0,-999.0
2019-02-16-20,-999.0,-999.0,4.5,16.4,-999.0,-999.0,-999.0,-999.0
2019-02-16-21,-6.4,3.4,3.8,16.3,-4.6,3.0,8.0,12.1
2019-02-16-22,-999.0,-999.0,3.8,16.3,-999.0,-999.0,-999.0,-999.0
2019-02-16-23,-999.0,-999.0,4.5,16.6,-999.0,-999.0,-999.0,-999.0
