,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-05-00,9.7,15.0,15.5,20.2,16.3,15.0,17.4,18.1
2019-04-05-01,-999.0,-999.0,18.4,20.4,-999.0,-999.0,-999.0,-999.0
2019-04-05-02,-999.0,-999.0,18.6,21.4,-999.0,-999.0,-999.0,-999.0
2019-04-05-03,15.0,17.8,20.5,21.6,17.2,20.5,23.8,23.7
2019-04-05-04,-999.0,-999.0,21.2,21.6,-999.0,-999.0,-999.0,-999.0
2019-04-05-05,-999.0,-999.0,21.7,22.5,-999.0,-999.0,-999.0,-999.0
2019-04-05-06,17.0,17.7,21.4,22.3,20.3,23.2,25.1,25.0
2019-04-05-07,-999.0,-999.0,20.2,21.8,-999.0,-999.0,-999.0,-999.0
2019-04-05-08,-999.0,-999.0,19.2,21.7,-999.0,-999.0,-999.0,-999.0
2019-04-05-09,15.0,14.3,18.2,21.5,15.6,22.2,25.3,21.7
2019-04-05-10,-999.0,-999.0,18.0,21.4,-999.0,-999.0,-999.0,-999.0
2019-04-05-11,-999.0,-999.0,17.8,21.4,-999.0,-999.0,-999.0,-999.0
2019-04-05-12,11.1,13.1,16.8,21.3,12.1,18.2,19.3,18.5
2019-04-05-13,-999.0,-999.0,16.2,20.6,-999.0,-999.0,-999.0,-999.0
2019-04-05-14,-999.0,-999.0,16.6,20.5,-999.0,-999.0,-999.0,-999.0
2019-04-05-15,8.5,12.7,16.2,20.8,11.0,15.0,18.5,19.0
2019-04-05-16,-999.0,-999.0,14.4,20.7,-999.0,-999.0,-999.0,-999.0
2019-04-05-17,-999.0,-999.0,14.9,20.6,-999.0,-999.0,-999.0,-999.0
2019-04-05-18,7.0,12.0,13.5,20.3,9.3,12.5,18.1,19.1
2019-04-05-19,-999.0,-999.0,12.3,20.3,-999.0,-999.0,-999.0,-999.0
2019-04-05-20,-999.0,-999.0,11.9,19.8,-999.0,-999.0,-999.0,-999.0
2019-04-05-21,6.0,11.2,12.3,18.9,7.3,11.1,18.0,18.0
2019-04-05-22,-999.0,-999.0,12.8,18.8,-999.0,-999.0,-999.0,-999.0
2019-04-05-23,-999.0,-999.0,14.4,21.3,-999.0,-999.0,-999.0,-999.0
