UTC,首爾,東京,北京
2019-09-17-00,20.757568359375,28.436370849609375,19.232513427734375
2019-09-17-01,22.2586669921875,29.4306640625,20.92047119140625
2019-09-17-02,24.60076904296875,30.229949951171875,23.09600830078125
2019-09-17-03,25.694244384765625,30.7354736328125,25.311126708984375
2019-09-17-04,26.9241943359375,31.3262939453125,27.366943359375
2019-09-17-05,27.97088623046875,31.53814697265625,28.787994384765625
2019-09-17-06,28.377593994140625,31.39306640625,29.7906494140625
2019-09-17-07,28.30059814453125,30.886505126953125,30.618316650390625
2019-09-17-08,27.840301513671875,29.738861083984375,31.039337158203125
2019-09-17-09,26.7889404296875,28.017608642578125,30.87469482421875
2019-09-17-10,25.5968017578125,26.34942626953125,30.120361328125
2019-09-17-11,24.785369873046875,25.21246337890625,28.37158203125
2019-09-17-12,24.317352294921875,24.50909423828125,26.16058349609375
2019-09-17-13,23.960524902343753,24.087135009765625,24.588486328125
2019-09-17-14,23.613279724121092,23.844709167480467,23.227029113769532
2019-09-17-15,23.140830993652344,23.579734802246094,21.963951110839844
2019-09-17-16,22.64699951171875,23.28563720703125,20.826584777832032
2019-09-17-17,22.162586669921872,23.01450927734375,19.58552307128906
2019-09-17-18,21.57159423828125,22.75048828125,18.377334594726562
2019-09-17-19,21.14434814453125,22.519461669921874,17.449307861328123
2019-09-17-20,20.493680114746095,22.27637634277344,16.75266326904297
2019-09-17-21,19.901710510253906,22.28101348876953,16.198326110839844
2019-09-17-22,19.671356811523438,22.96228790283203,15.834283142089845
2019-09-17-23,20.11942626953125,23.86954833984375,16.158018798828124
