UTC,首爾,東京,北京
2019-12-06-00,-6.803314208984375,7.037109375,-3.234710693359375
2019-12-06-01,-6.029327392578125,7.582672119140625,-2.661224365234375
2019-12-06-02,-5.11077880859375,8.190673828125,-2.0123291015625
2019-12-06-03,-4.310272216796875,8.600555419921875,-1.010772705078125
2019-12-06-04,-3.513671875,9.205322265625,0.221923828125
2019-12-06-05,-2.8438720703125,9.31500244140625,1.33984375
2019-12-06-06,-2.495361328125,9.0770263671875,2.593231201171875
2019-12-06-07,-2.439605712890625,8.517913818359375,3.54144287109375
2019-12-06-08,-2.856842041015625,7.819000244140625,3.743927001953125
2019-12-06-09,-3.087921142578125,7.08135986328125,2.161041259765625
2019-12-06-10,-3.2022705078125,6.345672607421875,1.3076171875
2019-12-06-11,-3.2843017578125,5.718841552734375,0.919891357421875
2019-12-06-12,-3.34600830078125,5.21844482421875,0.106536865234375
2019-12-06-13,-3.3179296875000004,5.229843750000001,-0.206810302734375
2019-12-06-14,-3.2121044921874997,5.361575012207031,-0.33077911376953123
2019-12-06-15,-3.0513992309570312,5.495231628417969,-0.34001922607421875
2019-12-06-16,-2.7817968750000004,5.675085754394532,-0.4167071533203125
2019-12-06-17,-2.061414794921875,5.798771972656249,-0.49041748046875
2019-12-06-18,-1.346649169921875,5.8919830322265625,-0.5433807373046875
2019-12-06-19,-0.8611083984375,6.10142822265625,-0.56935546875
2019-12-06-20,-0.5558087158203124,6.375051269531251,-0.7034939575195313
2019-12-06-21,-0.3789825439453125,6.6615142822265625,-0.8232192993164062
2019-12-06-22,-0.25833282470703123,6.970253601074219,-0.9542742919921875
2019-12-06-23,-0.070416259765625,7.435318603515626,-1.23155029296875
