UTC,首爾,東京,北京
2019-02-03-00,4.297271728515625,7.387786865234375,-0.014373779296875
2019-02-03-01,5.108734130859375,8.642059326171875,1.202667236328125
2019-02-03-02,7.9813232421875,10.475006103515625,2.36529541015625
2019-02-03-03,8.146331787109375,11.920196533203125,3.631011962890625
2019-02-03-04,8.099700927734375,12.62371826171875,4.8797607421875
2019-02-03-05,8.158416748046875,13.072967529296875,6.077423095703125
2019-02-03-06,7.607574462890625,13.3465576171875,7.14306640625
2019-02-03-07,6.776092529296875,13.103515625,6.656280517578125
2019-02-03-08,5.917724609375,12.589630126953125,5.351715087890625
2019-02-03-09,5.434417724609375,11.957611083984375,3.952789306640625
2019-02-03-10,4.8802490234375,11.550201416015625,2.18768310546875
2019-02-03-11,3.95562744140625,11.320770263671875,1.0072021484375
2019-02-03-12,2.401153564453125,10.132965087890625,0.121185302734375
2019-02-03-13,1.059661865234375,10.754815673828126,-0.408519287109375
2019-02-03-14,-0.19535186767578122,11.630662231445312,-0.8229156494140625
2019-02-03-15,-1.2758636474609375,12.053779602050781,-1.1068649291992188
2019-02-03-16,-1.9559539794921876,12.442970581054688,-1.3170318603515625
2019-02-03-17,-2.4403411865234377,12.850499267578124,-1.538857421875
2019-02-03-18,-2.6865234375,13.15521240234375,-1.877655029296875
2019-02-03-19,-2.7438287353515625,13.666723022460936,-2.1808636474609373
2019-02-03-20,-2.9095388793945314,14.156838989257814,-2.55309814453125
2019-02-03-21,-3.0719146728515625,14.237831115722656,-2.8019332885742188
2019-02-03-22,-3.2910665893554687,13.455702209472655,-2.9562887573242187
2019-02-03-23,-3.338328857421875,13.51826171875,-3.1845520019531253
