UTC,首爾,東京,北京
2019-02-23-00,3.147064208984375,8.454681396484375,1.514984130859375
2019-02-23-01,5.564605712890625,9.764892578125,3.912139892578125
2019-02-23-02,7.4625244140625,11.083160400390625,5.73455810546875
2019-02-23-03,9.21612548828125,12.205535888671875,7.030487060546875
2019-02-23-04,10.50030517578125,12.567474365234375,9.1259765625
2019-02-23-05,11.23101806640625,12.212646484375,10.68841552734375
2019-02-23-06,11.72381591796875,11.489501953125,11.763397216796875
2019-02-23-07,11.8123779296875,10.70404052734375,12.3699951171875
2019-02-23-08,11.55987548828125,9.562042236328125,12.580169677734375
2019-02-23-09,10.679718017578125,8.419403076171875,12.255401611328125
2019-02-23-10,8.9970703125,7.377227783203125,9.85638427734375
2019-02-23-11,7.81634521484375,6.4989013671875,8.212738037109375
2019-02-23-12,6.755889892578125,5.837890625,6.72381591796875
2019-02-23-13,5.6788269042968755,5.505458984375001,5.541854248046875
2019-02-23-14,5.055118408203125,5.218605346679687,4.616482238769532
2019-02-23-15,4.177268981933594,4.903053283691406,3.7245254516601562
2019-02-23-16,3.243143310546875,4.624205932617188,2.988593444824219
2019-02-23-17,2.44556884765625,4.382353515625,2.453822021484375
2019-02-23-18,1.8630218505859375,4.2801361083984375,2.2487335205078125
2019-02-23-19,1.2868493652343749,4.13755126953125,2.097951049804687
2019-02-23-20,0.7805172729492188,3.96917236328125,2.0509234619140626
2019-02-23-21,0.5234298706054688,3.89813232421875,1.8530960083007812
2019-02-23-22,0.3385458374023438,4.428969116210937,1.5900357055664063
2019-02-23-23,1.089110107421875,5.575765380859376,1.20404541015625
