,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-02-12-00,4.0,1,6.2,2.3,4.5,7.0,4.7,0.0,1.7,4.7,3.5,1.0,2.0,0.2,0.3,1.9,1.9,3.6,3.1,3.9,1.2,1.6,3.9,5.0
2019-02-12-01,4.4,0.9,6.5,2.0,4.7,7.8,4.2,0.7,1.4,3.0,5.0,1.3,2.0,0.3,0.7,2.5,3.8,3.8,2.7,2.6,1.0,1.5,4.5,4.8
2019-02-12-02,5.2,0.3,5.1,2.2,5.7,6.5,3.9,1.4,0.4,1.4,7.0,1.1,2.6,0.4,1.0,3.4,3.5,5.1,2.9,3.5,2.4,1.9,4.4,4.4
2019-02-12-03,5.2,1.4,3.4,3.7,4.0,7.6,4.5,2.1,1.8,1.7,9.0,2.2,3.1,1.8,1.4,3.0,2.9,6.6,3.0,3.5,2.9,2.9,3.9,6.1
2019-02-12-04,3.2,3.1,1.1,2.3,5.7,7.1,3.9,1.9,1.4,1.0,8.1,2.3,3.5,0.9,1.7,3.0,3.3,5.4,4.7,4.5,2.9,2.5,4.3,4.6
2019-02-12-05,3.1,3.4,1.4,3.2,5.2,6.3,3.3,2.6,2.1,0.1,7.6,2.2,4.0,1.9,1.0,2.9,3.4,5.6,3.2,2.9,3.5,2.7,4.7,3.3
2019-02-12-06,2.8,1.9,0.9,2.4,5.0,6.0,2.7,2.1,2.0,1.6,8.5,2.3,4.3,2.4,1.6,1.8,3.6,4.6,4.5,5.2,3.2,2.6,3.7,3.2
2019-02-12-07,1.9,2.7,1.4,2.5,4.1,4.7,2.7,2.5,1.6,1.9,7.3,1.7,3.4,2.7,0.8,2.5,3.1,2.8,4.2,3.9,3.5,2.4,1.1,2.9
2019-02-12-08,2.3,2.4,1.1,2.0,4.1,4.1,1.3,1.7,3.0,2.8,7.2,3.0,2.3,1.9,0.8,2.1,2.9,3.0,5.0,5.2,1.9,1.8,2.9,2.5
2019-02-12-09,2.0,1.4,0.3,1.6,1.4,4.9,2.0,1.4,2.0,3.7,5.4,1.6,2.3,1.2,0.3,2.4,1.2,3.6,3.0,4.1,1.6,2.4,0.8,1.3
2019-02-12-10,2.0,1.4,0.3,1.1,2.5,5.2,2.2,0.9,1.0,0.7,6.0,2.2,1.1,2.1,0.3,2.4,3.8,0.8,3.3,2.9,1.3,2.3,0.5,0.7
2019-02-12-11,1.6,1.3,0.2,0.0,1.5,3.8,1.6,1.6,1.5,0.3,3.8,2.4,2.4,1.1,0.5,1.3,2.7,1.6,2.9,3.7,0.6,2.7,1.2,1.0
2019-02-12-12,2.2,0.9,0.1,0.8,2.4,2.5,1.7,1.8,0.7,1.3,3.9,1.3,2.3,1.7,0.5,2.1,4.0,1.5,2.9,3.0,0.7,2.2,1.9,1.1
2019-02-12-13,0.4,0.2,0.1,0.9,0.9,0.6,1.4,0.7,1.3,1.9,3.0,0.7,1.0,1.5,0.3,2.4,2.9,1.3,4.0,3.3,0.5,2.3,1.1,0.4
2019-02-12-14,0.6,0.2,0.1,1.7,0.5,0.6,1.0,0.5,0.7,2.1,2.0,0.2,1.5,0.7,0.7,1.8,3.9,2.0,3.1,2.4,0.2,2.8,0.3,0.7
2019-02-12-15,1.0,0.4,1.0,0.8,0.7,0.1,0.8,0.5,1.7,2.0,1.6,0.7,0.1,1.9,0.7,2.4,3.9,2.0,2.6,3.9,0.1,2.5,0.9,1.3
2019-02-12-16,1.2,1,1.3,2.6,1.0,0.7,1.0,0.1,1.0,2.0,1.4,0.0,2.5,1.6,0.5,0.6,7.0,2.7,2.4,3.2,0.3,2.4,2.0,0.9
2019-02-12-17,1.1,0.3,0.3,0.5,0.9,0.1,1.1,0.1,1.3,2.0,0.7,0.0,1.3,0.6,1.8,1.2,2.9,2.5,0.9,2.2,0.7,2.2,1.2,0.5
2019-02-12-18,1.5,0.9,0.9,2.0,1.8,2.1,1.0,0.1,1.4,2.9,2.2,0.5,2.7,0.2,3.2,1.5,7.9,2.3,1.1,2.1,0.4,1.8,2.8,1.4
2019-02-12-19,0.9,2,1.0,2.0,0.9,2.5,0.5,0.0,1.6,3.0,2.9,1.3,2.8,1.6,1.7,0.5,6.5,2.0,0.0,0.8,0.6,0.7,1.6,1.0
2019-02-12-20,1.4,1.5,0.5,3.3,2.1,3.1,1.9,1.8,0.1,2.3,3.4,0.8,2.2,2.4,0.6,2.5,7.6,2.8,3.9,3.9,0.5,0.7,1.4,1.8
2019-02-12-21,1.5,2.5,0.2,4.2,2.2,2.9,1.7,1.3,1.2,1.8,3.8,0.5,1.8,2.1,3.1,2.0,8.8,2.4,3.7,3.3,0.8,1.4,2.6,0.9
2019-02-12-22,2.3,2,0.6,4.1,1.5,2.7,1.1,1.8,0.1,0.3,4.2,0.1,2.2,2.4,1.7,1.9,6.5,2.2,3.8,4.3,0.7,2.7,1.9,0.6
2019-02-12-23,0.3,2.1,0.5,3.2,1.2,2.9,1.1,1.4,1.3,0.7,3.5,0.1,1.5,1.5,1.5,2.0,5.0,2.8,2.8,4.6,0.8,2.6,2.2,0.4
