,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-10-31-00,2.8,0.7,4.3,5.2,4.4,10.3,4.2,2.8,0.9,2.9,4.5,1.1,1.8,1.0,0.9,0.9,2.7,4.0,1.8,1.5,1.4,1.0,3.3,7.1
2019-10-31-01,2.4,0.1,3.0,5.4,3.7,10.6,4.5,4.7,1.7,1.3,4.6,1.1,1.0,0.5,0.6,1.8,5.0,3.2,2.9,2.6,2.0,0.5,4.2,5.6
2019-10-31-02,5.4,0.6,2.9,3.5,4.0,10.2,3.4,2.9,2.4,2.1,5.7,2.0,2.7,0.6,1.1,1.5,3.7,4.6,2.0,1.5,3.8,1.7,4.8,4.9
2019-10-31-03,6.2,0.7,4.1,2.8,4.5,10.9,4.1,2.7,4.1,1.8,7.5,1.1,2.5,0.2,0.9,2.0,2.0,4.3,2.0,1.8,3.9,3.5,4.3,5.2
2019-10-31-04,4.7,0.4,3.7,1.7,3.4,12.4,3.0,3.8,2.3,5.5,8.4,1.6,2.8,0.6,0.6,1.6,1.7,5.2,2.3,2.2,3.8,3.9,5.4,4.7
2019-10-31-05,5.1,0.8,2.4,2.5,3.4,12.0,3.3,2.9,3.4,5.6,10.6,1.3,3.7,1.1,0.5,2.0,0.5,3.6,3.0,1.8,4.0,3.0,4.0,3.2
2019-10-31-06,3.4,1.3,2.8,3.4,4.1,11.3,3.5,3.7,2.9,5.8,9.8,1.6,2.7,0.9,0.5,1.3,1.9,4.0,2.7,2.5,3.9,3.0,6.4,5.0
2019-10-31-07,4.0,1.4,4.1,2.9,4.6,10.2,4.5,2.5,1.5,5.1,9.7,1.6,1.1,1.4,1.1,2.5,0.9,4.6,3.1,3.5,3.8,3.7,5.7,4.1
2019-10-31-08,3.3,1.5,3.0,3.8,4.6,11.0,4.5,3.1,1.7,7.6,8.7,2.8,2.0,0.1,0.6,3.1,0.6,4.3,4.3,4.3,3.8,3.0,4.2,2.7
2019-10-31-09,4.2,0.6,3.3,5.8,4.2,10.9,4.2,2.7,6.0,8.2,6.1,1.2,3.5,1.6,0.3,2.3,0.1,3.8,4.1,4.3,3.4,2.0,4.8,2.2
2019-10-31-10,3.1,0.2,2.6,5.3,3.3,9.3,4.8,1.5,4.7,9.5,8.4,1.1,0.1,1.8,0.4,1.5,0.5,2.0,2.7,3.8,2.8,1.9,3.1,2.2
2019-10-31-11,4.3,0.2,3.0,5.2,2.7,9.5,4.6,1.6,3.7,9.4,7.9,2.3,3.9,1.6,0.4,1.3,1.4,3.8,2.4,2.9,3.0,1.9,4.4,2.8
2019-10-31-12,4.5,0.3,3.4,5.6,3.0,10.2,4.0,2.2,5.8,8.7,6.9,1.1,4.3,0.3,0.3,0.1,3.6,3.3,1.5,2.5,2.7,0.6,4.3,3.0
2019-10-31-13,3.2,0.6,2.8,5.0,3.7,9.9,3.9,2.4,4.5,6.8,6.0,1.0,2.7,0.3,1.4,0.7,6.5,3.8,1.4,2.7,1.4,0.4,3.7,2.8
2019-10-31-14,3.2,1.1,3.0,4.1,5.5,11.6,4.8,3.0,5.0,7.7,5.3,1.4,4.2,1.6,0.3,0.9,6.0,3.7,1.4,1.7,1.0,1.4,4.2,2.9
2019-10-31-15,2.5,0,4.2,4.4,5.5,9.1,4.7,1.8,5.3,9.5,3.0,0.2,3.8,2.3,1.2,0.4,5.8,5.5,1.3,1.5,1.1,0.9,3.0,3.9
2019-10-31-16,4.9,0,3.4,5.2,5.0,8.4,3.8,2.3,5.0,8.6,3.1,0.7,3.1,2.2,0.5,0.0,7.3,3.8,1.7,2.1,1.3,1.5,3.5,4.8
2019-10-31-17,5.2,0.1,2.0,5.5,5.3,8.4,3.5,1.2,3.9,7.6,2.5,0.0,1.6,2.0,1.4,1.0,7.1,2.8,0.3,1.4,1.2,2.3,4.3,4.0
2019-10-31-18,5.0,0.2,3.5,5.7,5.3,8.9,3.8,2.2,4.0,8.5,2.4,0.0,2.6,0.9,0.9,0.2,5.8,3.2,1.0,1.9,1.4,0.9,4.0,5.4
2019-10-31-19,5.5,0.0,4.5,4.8,3.7,7.2,3.0,1.6,3.8,8.4,1.7,0.3,2.9,0.7,0.8,0.0,5.5,4.4,1.8,1.2,1.8,1.6,4.5,4.4
2019-10-31-20,4.2,0.0,4.4,4.5,3.9,7.3,3.6,2.5,4.5,7.7,2.3,0.3,1.6,0.2,1.0,1.4,0.9,2.9,0.7,0.9,1.0,2.0,3.4,3.5
2019-10-31-21,2.9,0.0,3.0,3.6,4.1,8.3,3.4,1.5,4.6,7.6,2.5,0.0,2.0,0.2,1.7,0.0,0.1,2.0,1.3,0.6,1.5,0.9,3.1,4.3
2019-10-31-22,4.5,0.0,2.3,3.3,3.6,8.5,2.6,2.5,4.1,5.3,2.6,1.2,1.4,0.4,1.3,0.0,3.8,2.6,0.0,0.0,1.1,0.9,2.8,3.8
2019-10-31-23,3.5,0.4,2.4,3.5,4.1,10.5,2.4,1.8,3.5,4.8,2.3,0.3,1.9,0.0,0.9,0.5,6.2,3.9,1.1,0.6,1.1,1.4,2.7,4.8
