,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-01-00,302.0,290.0,330.0,60.0,40.0,340.0,290.0,20.0
2019-01-01-01,-999.0,-999.0,330.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-02,-999.0,-999.0,310.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-03,291.0,320.0,280.0,40.0,320.0,320.0,320.0,20.0
2019-01-01-04,-999.0,-999.0,340.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-05,-999.0,-999.0,160.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-06,275.0,290.0,160.0,50.0,340.0,320.0,20.0,40.0
2019-01-01-07,-999.0,-999.0,160.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-08,-999.0,-999.0,170.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-09,265.0,320.0,180.0,30.0,340.0,40.0,20.0,70.0
2019-01-01-10,-999.0,-999.0,130.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-11,-999.0,-999.0,130.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-12,328.0,340.0,120.0,30.0,290.0,360.0,70.0,20.0
2019-01-01-13,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-14,-999.0,-999.0,300.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-15,318.0,360.0,310.0,40.0,20.0,360.0,360.0,20.0
2019-01-01-16,-999.0,-999.0,290.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-17,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-18,292.0,360.0,330.0,30.0,70.0,360.0,40.0,20.0
2019-01-01-19,-999.0,-999.0,340.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-20,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-21,281.0,360.0,340.0,20.0,40.0,360.0,70.0,40.0
2019-01-01-22,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-01-23,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
