,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-16-00,44.0,70.0,350.0,70.0,70.0,110.0,140.0,70.0
2019-07-16-01,50.0,-999.0,20.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-02,-999.0,-999.0,60.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-03,57.0,50.0,40.0,70.0,140.0,90.0,360.0,160.0
2019-07-16-04,-999.0,-999.0,50.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-05,-999.0,-999.0,10.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-06,281.0,50.0,350.0,80.0,160.0,140.0,180.0,140.0
2019-07-16-07,-999.0,-999.0,10.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-08,-999.0,-999.0,20.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-09,281.0,50.0,340.0,90.0,270.0,140.0,70.0,90.0
2019-07-16-10,-999.0,-999.0,20.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-11,-999.0,-999.0,20.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-12,242.0,70.0,20.0,90.0,20.0,110.0,20.0,140.0
2019-07-16-13,-999.0,-999.0,20.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-14,-999.0,-999.0,360.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-15,284.0,90.0,290.0,90.0,70.0,110.0,20.0,90.0
2019-07-16-16,-999.0,-999.0,330.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-17,-999.0,-999.0,310.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-18,265.0,90.0,310.0,80.0,290.0,110.0,40.0,360.0
2019-07-16-19,-999.0,-999.0,270.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-20,-999.0,-999.0,300.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-21,310.0,90.0,340.0,80.0,40.0,140.0,320.0,40.0
2019-07-16-22,-999.0,-999.0,40.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-07-16-23,-999.0,-999.0,310.0,80.0,-999.0,-999.0,-999.0,-999.0
