,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-21-00,38.0,20.0,330.0,10.0,70.0,40.0,160.0,70.0
2019-02-21-01,-999.0,-999.0,320.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-02,-999.0,-999.0,330.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-03,230.0,20.0,350.0,100.0,320.0,70.0,180.0,110.0
2019-02-21-04,-999.0,-999.0,320.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-05,-999.0,-999.0,330.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-06,-999.0,360.0,350.0,100.0,220.0,70.0,160.0,360.0
2019-02-21-07,-999.0,-999.0,350.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-08,-999.0,-999.0,310.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-09,273.0,20.0,310.0,90.0,220.0,70.0,160.0,110.0
2019-02-21-10,-999.0,-999.0,310.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-11,-999.0,-999.0,310.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-12,275.0,180.0,340.0,110.0,220.0,70.0,200.0,110.0
2019-02-21-13,-999.0,-999.0,330.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-14,-999.0,-999.0,350.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-15,269.0,180.0,340.0,170.0,250.0,40.0,160.0,90.0
2019-02-21-16,-999.0,-999.0,10.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-17,-999.0,-999.0,360.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-18,261.0,180.0,10.0,230.0,200.0,40.0,270.0,90.0
2019-02-21-19,-999.0,-999.0,330.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-20,-999.0,-999.0,340.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-21,25.0,180.0,340.0,210.0,220.0,360.0,180.0,90.0
2019-02-21-22,-999.0,-999.0,350.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-02-21-23,-999.0,-999.0,340.0,230.0,-999.0,-999.0,-999.0,-999.0
