,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-16-00,107.0,270.0,180.0,20.0,320.0,250.0,290.0,270.0
2019-08-16-01,-999.0,-999.0,180.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-02,-999.0,-999.0,180.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-03,254.0,270.0,190.0,20.0,340.0,-999.0,320.0,270.0
2019-08-16-04,-999.0,-999.0,180.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-05,-999.0,-999.0,190.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-06,212.0,270.0,200.0,120.0,320.0,40.0,-999.0,250.0
2019-08-16-07,-999.0,-999.0,210.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-08,-999.0,-999.0,200.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-09,259.0,270.0,180.0,330.0,320.0,90.0,140.0,110.0
2019-08-16-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-11,-999.0,-999.0,190.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-12,276.0,230.0,190.0,330.0,-999.0,140.0,90.0,340.0
2019-08-16-13,-999.0,-999.0,190.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-15,204.0,230.0,190.0,310.0,340.0,160.0,200.0,270.0
2019-08-16-16,-999.0,-999.0,200.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-17,-999.0,-999.0,200.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-18,217.0,250.0,200.0,270.0,290.0,180.0,290.0,270.0
2019-08-16-19,-999.0,-999.0,210.0,280.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-20,-999.0,-999.0,200.0,260.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-21,207.0,230.0,220.0,280.0,250.0,250.0,290.0,250.0
2019-08-16-22,-999.0,-999.0,200.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-08-16-23,-999.0,-999.0,220.0,320.0,-999.0,-999.0,-999.0,-999.0
