,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-26-00,316.0,360.0,30.0,30.0,90.0,20.0,-999.0,20.0
2019-02-26-01,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-02,-999.0,-999.0,20.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-03,313.0,340.0,90.0,10.0,-999.0,90.0,160.0,70.0
2019-02-26-04,-999.0,-999.0,110.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-05,-999.0,-999.0,70.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-06,235.0,360.0,60.0,10.0,40.0,70.0,160.0,110.0
2019-02-26-07,-999.0,-999.0,50.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-09,286.0,20.0,140.0,20.0,140.0,70.0,200.0,90.0
2019-02-26-10,-999.0,-999.0,80.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-11,-999.0,-999.0,50.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-12,151.0,180.0,80.0,60.0,70.0,40.0,180.0,110.0
2019-02-26-13,-999.0,-999.0,40.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-14,-999.0,-999.0,30.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-15,291.0,230.0,330.0,70.0,90.0,90.0,160.0,110.0
2019-02-26-16,-999.0,-999.0,320.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-17,-999.0,-999.0,320.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-18,39.0,200.0,310.0,110.0,20.0,90.0,180.0,110.0
2019-02-26-19,-999.0,-999.0,340.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-20,-999.0,-999.0,350.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-21,86.0,160.0,20.0,120.0,40.0,70.0,320.0,90.0
2019-02-26-22,-999.0,-999.0,320.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-02-26-23,-999.0,-999.0,350.0,-999.0,-999.0,-999.0,-999.0,-999.0
