,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-20-00,298.0,50.0,320.0,40.0,40.0,40.0,20.0,20.0
2019-11-20-01,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-02,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-03,331.0,360.0,330.0,30.0,40.0,40.0,40.0,360.0
2019-11-20-04,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-05,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-06,292.0,340.0,340.0,30.0,270.0,90.0,40.0,70.0
2019-11-20-07,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-08,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-09,339.0,360.0,350.0,30.0,220.0,70.0,40.0,40.0
2019-11-20-10,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-11,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-12,313.0,160.0,340.0,30.0,20.0,70.0,70.0,20.0
2019-11-20-13,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-14,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-15,340.0,160.0,320.0,40.0,40.0,90.0,70.0,20.0
2019-11-20-16,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-17,-999.0,-999.0,360.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-18,18.0,160.0,330.0,70.0,40.0,70.0,70.0,340.0
2019-11-20-19,-999.0,-999.0,330.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-20,-999.0,-999.0,330.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-21,45.0,140.0,330.0,70.0,70.0,70.0,360.0,340.0
2019-11-20-22,-999.0,-999.0,330.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-11-20-23,-999.0,-999.0,340.0,80.0,-999.0,-999.0,-999.0,-999.0
