,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-03-00,87.0,250.0,40.0,150.0,360.0,290.0,220.0,250.0
2019-02-03-01,-999.0,-999.0,330.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-02,-999.0,-999.0,60.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-03,116.0,250.0,190.0,170.0,360.0,290.0,200.0,180.0
2019-02-03-04,-999.0,-999.0,180.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-05,-999.0,-999.0,150.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-06,334.0,270.0,160.0,180.0,340.0,290.0,160.0,200.0
2019-02-03-07,-999.0,-999.0,140.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-08,-999.0,-999.0,190.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-09,287.0,270.0,170.0,180.0,340.0,320.0,160.0,140.0
2019-02-03-10,-999.0,-999.0,200.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-11,-999.0,-999.0,250.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-12,268.0,290.0,290.0,200.0,360.0,270.0,270.0,-999.0
2019-02-03-13,-999.0,-999.0,260.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-14,-999.0,-999.0,190.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-15,251.0,320.0,190.0,200.0,70.0,320.0,360.0,90.0
2019-02-03-16,-999.0,-999.0,190.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-17,-999.0,-999.0,200.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-18,283.0,320.0,180.0,220.0,290.0,290.0,200.0,20.0
2019-02-03-19,-999.0,-999.0,190.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-20,-999.0,-999.0,190.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-21,244.0,360.0,200.0,260.0,40.0,20.0,160.0,90.0
2019-02-03-22,-999.0,-999.0,320.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-02-03-23,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
