,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-02-00,358.0,110.0,320.0,160.0,40.0,270.0,-999.0,200.0
2019-10-02-01,-999.0,-999.0,220.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-02,-999.0,-999.0,220.0,180.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-03,13.0,160.0,160.0,190.0,270.0,290.0,270.0,220.0
2019-10-02-04,-999.0,-999.0,170.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-05,-999.0,-999.0,160.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-06,2.0,140.0,180.0,180.0,200.0,290.0,180.0,200.0
2019-10-02-07,-999.0,-999.0,160.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-08,-999.0,-999.0,160.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-09,6.0,200.0,190.0,210.0,220.0,340.0,160.0,140.0
2019-10-02-10,-999.0,-999.0,180.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-11,-999.0,-999.0,190.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-12,3.0,230.0,170.0,230.0,220.0,20.0,140.0,110.0
2019-10-02-13,-999.0,-999.0,180.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-14,-999.0,-999.0,180.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-15,342.0,245.0,-999.0,-999.0,360.0,220.0,320.0,340.0
2019-10-02-16,-999.0,-999.0,170.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-18,340.0,270.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-19,-999.0,-999.0,140.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-20,-999.0,-999.0,160.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-21,245.0,270.0,180.0,260.0,40.0,360.0,70.0,110.0
2019-10-02-22,-999.0,-999.0,170.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-10-02-23,-999.0,-999.0,140.0,250.0,-999.0,-999.0,-999.0,-999.0
