,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-03-00,107.0,50.0,170.0,120.0,250.0,110.0,360.0,20.0
2019-08-03-01,-999.0,-999.0,160.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-02,-999.0,-999.0,150.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-03,173.0,50.0,160.0,130.0,180.0,90.0,220.0,40.0
2019-08-03-04,-999.0,-999.0,150.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-05,-999.0,-999.0,140.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-06,313.0,90.0,140.0,110.0,180.0,110.0,160.0,110.0
2019-08-03-07,-999.0,-999.0,140.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-08,-999.0,-999.0,140.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-09,287.0,140.0,190.0,90.0,200.0,90.0,140.0,110.0
2019-08-03-10,-999.0,-999.0,180.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-11,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-12,39.0,160.0,190.0,100.0,180.0,90.0,40.0,90.0
2019-08-03-13,-999.0,-999.0,190.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-14,-999.0,-999.0,180.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-15,43.0,110.0,200.0,100.0,180.0,90.0,360.0,70.0
2019-08-03-16,-999.0,-999.0,180.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-17,-999.0,-999.0,170.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-18,43.0,90.0,160.0,100.0,40.0,-999.0,320.0,70.0
2019-08-03-19,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-20,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-21,49.0,70.0,160.0,80.0,20.0,70.0,320.0,340.0
2019-08-03-22,-999.0,-999.0,200.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-08-03-23,-999.0,-999.0,160.0,60.0,-999.0,-999.0,-999.0,-999.0
