,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-04-00,55.0,50.0,170.0,80.0,70.0,110.0,290.0,340.0
2019-08-04-01,-999.0,-999.0,170.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-02,-999.0,-999.0,160.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-03,288.0,50.0,130.0,100.0,160.0,140.0,40.0,70.0
2019-08-04-04,-999.0,-999.0,140.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-05,-999.0,-999.0,140.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-06,308.0,50.0,170.0,110.0,110.0,160.0,-999.0,200.0
2019-08-04-07,-999.0,-999.0,170.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-08,-999.0,-999.0,150.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-09,349.0,50.0,170.0,110.0,140.0,140.0,70.0,110.0
2019-08-04-10,-999.0,-999.0,140.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-11,-999.0,-999.0,130.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-12,28.0,290.0,140.0,90.0,70.0,90.0,40.0,160.0
2019-08-04-13,-999.0,-999.0,150.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-14,-999.0,-999.0,170.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-15,27.0,250.0,160.0,100.0,20.0,110.0,70.0,290.0
2019-08-04-16,-999.0,-999.0,170.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-17,-999.0,-999.0,170.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-18,16.0,200.0,190.0,100.0,110.0,140.0,90.0,360.0
2019-08-04-19,-999.0,-999.0,160.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-20,-999.0,-999.0,190.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-21,32.0,200.0,150.0,60.0,180.0,110.0,290.0,40.0
2019-08-04-22,-999.0,-999.0,350.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-08-04-23,-999.0,-999.0,330.0,70.0,-999.0,-999.0,-999.0,-999.0
