,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-07-00,183.0,110.0,10.0,260.0,160.0,250.0,-999.0,200.0
2019-04-07-01,-999.0,-999.0,60.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-02,-999.0,-999.0,130.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-03,242.0,50.0,260.0,250.0,160.0,250.0,290.0,270.0
2019-04-07-04,-999.0,-999.0,180.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-05,-999.0,-999.0,80.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-06,125.0,20.0,150.0,230.0,220.0,270.0,200.0,360.0
2019-04-07-07,-999.0,-999.0,170.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-08,-999.0,-999.0,150.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-09,305.0,250.0,150.0,260.0,140.0,70.0,290.0,140.0
2019-04-07-10,-999.0,-999.0,180.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-11,-999.0,-999.0,230.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-12,289.0,230.0,280.0,240.0,110.0,70.0,-999.0,40.0
2019-04-07-13,-999.0,-999.0,40.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-14,-999.0,-999.0,20.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-15,269.0,-999.0,10.0,250.0,110.0,90.0,320.0,70.0
2019-04-07-16,-999.0,-999.0,20.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-17,-999.0,-999.0,60.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-18,290.0,250.0,70.0,210.0,70.0,90.0,320.0,140.0
2019-04-07-19,-999.0,-999.0,60.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-20,-999.0,-999.0,50.0,260.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-21,300.0,290.0,60.0,260.0,20.0,90.0,270.0,70.0
2019-04-07-22,-999.0,-999.0,70.0,300.0,-999.0,-999.0,-999.0,-999.0
2019-04-07-23,-999.0,-999.0,80.0,310.0,-999.0,-999.0,-999.0,-999.0
