,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-07-00,56.0,360.0,220.0,20.0,210.0,185.0,310.0,360.0
2019-12-07-01,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-02,-999.0,-999.0,290.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-03,55.0,360.0,30.0,10.0,149.0,42.0,67.0,17.0
2019-12-07-04,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-05,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-06,33.0,320.0,20.0,20.0,170.0,45.0,80.0,60.0
2019-12-07-07,-999.0,-999.0,340.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-08,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-09,21.0,320.0,320.0,30.0,151.0,303.0,128.0,100.0
2019-12-07-10,-999.0,-999.0,40.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-11,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-12,40.0,340.0,310.0,30.0,-999.0,71.0,30.0,60.0
2019-12-07-13,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-14,-999.0,-999.0,310.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-15,57.0,340.0,290.0,30.0,360.0,360.0,343.0,62.0
2019-12-07-16,-999.0,-999.0,290.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-17,-999.0,-999.0,30.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-18,319.0,340.0,30.0,20.0,210.0,252.0,310.0,20.0
2019-12-07-19,-999.0,-999.0,60.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-20,-999.0,-999.0,30.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-21,31.0,340.0,20.0,10.0,199.0,281.0,268.0,352.0
2019-12-07-22,-999.0,-999.0,30.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-07-23,-999.0,-999.0,20.0,20.0,-999.0,-999.0,-999.0,-999.0
