,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-04-00,222.0,320.0,190.0,210.0,200.0,90.0,140.0,140.0
2019-07-04-01,-999.0,-999.0,190.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-02,-999.0,-999.0,300.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-03,246.0,360.0,350.0,220.0,180.0,70.0,180.0,180.0
2019-07-04-04,-999.0,-999.0,310.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-05,-999.0,-999.0,350.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-06,273.0,320.0,40.0,220.0,180.0,140.0,140.0,220.0
2019-07-04-07,-999.0,-999.0,20.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-08,-999.0,-999.0,50.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-09,301.0,290.0,30.0,220.0,180.0,90.0,200.0,180.0
2019-07-04-10,-999.0,-999.0,40.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-11,-999.0,-999.0,20.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-12,265.0,270.0,360.0,230.0,180.0,140.0,160.0,180.0
2019-07-04-13,-999.0,-999.0,320.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-14,-999.0,-999.0,350.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-15,308.0,360.0,340.0,220.0,220.0,140.0,160.0,200.0
2019-07-04-16,-999.0,-999.0,340.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-17,-999.0,-999.0,20.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-18,26.0,180.0,40.0,210.0,140.0,140.0,220.0,220.0
2019-07-04-19,-999.0,-999.0,60.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-20,-999.0,-999.0,50.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-21,356.0,160.0,60.0,200.0,270.0,90.0,220.0,250.0
2019-07-04-22,-999.0,-999.0,40.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-04-23,-999.0,-999.0,70.0,210.0,-999.0,-999.0,-999.0,-999.0
