,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-10-00,70.0,200.0,330.0,20.0,320.0,220.0,320.0,340.0
2019-11-10-01,-999.0,-999.0,30.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-02,-999.0,-999.0,20.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-03,79.0,290.0,360.0,320.0,320.0,220.0,270.0,340.0
2019-11-10-04,-999.0,-999.0,50.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-05,-999.0,-999.0,190.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-06,116.0,340.0,170.0,310.0,320.0,250.0,220.0,250.0
2019-11-10-07,-999.0,-999.0,160.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-08,-999.0,-999.0,170.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-09,136.0,230.0,140.0,360.0,270.0,250.0,160.0,140.0
2019-11-10-10,-999.0,-999.0,140.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-11,-999.0,-999.0,80.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-12,47.0,250.0,90.0,160.0,270.0,250.0,180.0,140.0
2019-11-10-13,-999.0,-999.0,80.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-14,-999.0,-999.0,80.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-15,188.0,270.0,50.0,180.0,270.0,290.0,360.0,200.0
2019-11-10-16,-999.0,-999.0,30.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-17,-999.0,-999.0,20.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-18,208.0,290.0,330.0,290.0,320.0,270.0,290.0,270.0
2019-11-10-19,-999.0,-999.0,320.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-20,-999.0,-999.0,330.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-21,245.0,270.0,270.0,350.0,270.0,270.0,250.0,220.0
2019-11-10-22,-999.0,-999.0,40.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-11-10-23,-999.0,-999.0,330.0,350.0,-999.0,-999.0,-999.0,-999.0
