,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-09-00,15.0,360.0,40.0,360.0,40.0,360.0,20.0,70.0
2019-11-09-01,-999.0,-999.0,70.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-02,-999.0,-999.0,50.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-03,302.0,360.0,60.0,360.0,110.0,40.0,360.0,20.0
2019-11-09-04,-999.0,-999.0,40.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-05,-999.0,-999.0,110.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-06,277.0,320.0,40.0,10.0,180.0,40.0,40.0,110.0
2019-11-09-07,-999.0,-999.0,200.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-08,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-09,274.0,320.0,50.0,360.0,200.0,110.0,90.0,110.0
2019-11-09-10,-999.0,-999.0,70.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-11,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-12,288.0,180.0,20.0,10.0,20.0,70.0,40.0,40.0
2019-11-09-13,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-14,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-15,31.0,160.0,340.0,30.0,70.0,123.0,340.0,40.0
2019-11-09-16,-999.0,-999.0,30.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-17,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-18,40.0,180.0,360.0,10.0,320.0,-999.0,290.0,20.0
2019-11-09-19,-999.0,-999.0,10.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-20,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-21,48.0,160.0,360.0,20.0,340.0,-999.0,290.0,340.0
2019-11-09-22,-999.0,-999.0,320.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-11-09-23,-999.0,-999.0,330.0,-999.0,-999.0,-999.0,-999.0,-999.0
