,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-06-00,309.0,360.0,60.0,40.0,70.0,40.0,270.0,110.0
2019-01-06-01,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-02,-999.0,-999.0,10.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-03,279.0,340.0,360.0,20.0,360.0,70.0,220.0,70.0
2019-01-06-04,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-05,-999.0,-999.0,40.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-06,290.0,320.0,340.0,20.0,200.0,250.0,70.0,70.0
2019-01-06-07,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-08,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-09,293.0,340.0,340.0,40.0,220.0,90.0,40.0,70.0
2019-01-06-10,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-11,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-12,271.0,340.0,320.0,40.0,40.0,70.0,270.0,90.0
2019-01-06-13,-999.0,-999.0,310.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-14,-999.0,-999.0,310.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-15,23.0,200.0,320.0,40.0,90.0,70.0,40.0,40.0
2019-01-06-16,-999.0,-999.0,310.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-17,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-18,286.0,160.0,330.0,50.0,290.0,70.0,320.0,70.0
2019-01-06-19,-999.0,-999.0,310.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-20,-999.0,-999.0,300.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-21,17.0,180.0,310.0,40.0,-999.0,70.0,360.0,40.0
2019-01-06-22,-999.0,-999.0,290.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-06-23,-999.0,-999.0,300.0,50.0,-999.0,-999.0,-999.0,-999.0
