UTC,濟州,那霸機場,上海,福州,廈門
2019-12-05-00,7.962158203125,17.440887451171875,8.407745361328125,12.106475830078125,12.78094482421875
2019-12-05-01,7.824676513671875,17.653961181640625,9.313201904296875,13.459320068359375,12.9051513671875
2019-12-05-02,7.531280517578125,17.521209716796875,10.233184814453125,14.01348876953125,13.06182861328125
2019-12-05-03,7.33648681640625,17.798828125,11.628509521484375,14.627288818359375,13.407073974609375
2019-12-05-04,6.923828125,17.75335693359375,12.431243896484375,15.08001708984375,13.6265869140625
2019-12-05-05,6.56353759765625,17.64105224609375,12.81396484375,15.470855712890625,13.83709716796875
2019-12-05-06,6.11767578125,17.52044677734375,12.83563232421875,14.80584716796875,14.21343994140625
2019-12-05-07,5.73394775390625,17.535400390625,12.517852783203125,14.37518310546875,13.77947998046875
2019-12-05-08,5.055633544921875,17.242919921875,11.86602783203125,13.790435791015625,13.3970947265625
2019-12-05-09,4.269439697265625,16.782318115234375,10.933380126953125,13.17657470703125,11.9486083984375
2019-12-05-10,3.277923583984375,16.553985595703125,10.173980712890625,12.556304931640625,10.7288818359375
2019-12-05-11,2.9100341796875,16.48358154296875,9.826904296875,12.47625732421875,10.056427001953125
2019-12-05-12,2.89312744140625,16.81158447265625,9.82958984375,12.430999755859375,10.716461181640625
2019-12-05-13,2.9339990234375,16.5716357421875,9.454615478515626,12.0762109375,10.950128173828126
2019-12-05-14,2.8039276123046877,16.445584106445313,9.081399536132812,11.583550415039062,10.953053283691405
2019-12-05-15,2.5287628173828125,16.4598388671875,9.0767822265625,11.095314025878906,10.833465576171875
2019-12-05-16,2.167362976074219,16.213842773437502,8.787621459960938,10.787725219726562,10.854174804687501
2019-12-05-17,1.6983489990234375,16.52417541503906,8.586161499023437,10.4933642578125,10.836107788085936
2019-12-05-18,1.367431640625,16.753738403320312,8.1884765625,10.425277709960938,10.850830078125
2019-12-05-19,1.038917236328125,16.801578369140625,8.005946655273437,10.221408081054687,10.861683349609375
2019-12-05-20,0.564259033203125,16.508973083496095,7.503362426757813,10.069191284179688,10.833846435546874
2019-12-05-21,0.37353515625,16.423431396484375,7.1495208740234375,10.040046691894531,11.028297424316406
2019-12-05-22,0.39021087646484376,16.663141479492186,6.616629028320312,9.983915710449219,11.387821655273438
2019-12-05-23,0.56353271484375,16.918616943359375,6.3312658691406245,10.000196533203125,11.451900634765625
