UTC,濟州,那霸機場,上海,福州,廈門
2019-10-31-00,15.20965576171875,23.697479248046875,17.4871826171875,19.5924072265625,20.97088623046875
2019-10-31-01,16.278533935546875,24.20147705078125,19.1632080078125,21.2650146484375,22.758636474609375
2019-10-31-02,16.994873046875,24.499237060546875,20.498291015625,22.583160400390625,24.377044677734375
2019-10-31-03,17.65179443359375,25.31695556640625,20.922515869140625,23.468902587890625,25.90264892578125
2019-10-31-04,18.1881103515625,25.646697998046875,21.84271240234375,24.472015380859375,26.8909912109375
2019-10-31-05,18.221893310546875,25.6497802734375,22.284637451171875,24.851898193359375,27.365814208984375
2019-10-31-06,18.124176025390625,25.488037109375,22.439117431640625,24.7515869140625,27.416473388671875
2019-10-31-07,17.78045654296875,24.894622802734375,22.14569091796875,24.150238037109375,26.933197021484375
2019-10-31-08,17.272705078125,24.128814697265625,21.242828369140625,23.180908203125,25.995086669921875
2019-10-31-09,16.5074462890625,23.460205078125,20.1195068359375,21.942291259765625,24.75244140625
2019-10-31-10,16.174102783203125,23.135040283203125,19.53656005859375,20.909698486328125,23.580535888671875
2019-10-31-11,15.876922607421875,22.85516357421875,19.24481201171875,20.38665771484375,22.539337158203125
2019-10-31-12,15.652862548828125,22.35009765625,18.712646484375,20.110321044921875,21.808990478515625
2019-10-31-13,15.518232421875002,22.024824218750002,18.171785888671874,19.625997314453127,21.576518554687503
2019-10-31-14,15.39308868408203,21.858794555664062,17.68541290283203,19.12397735595703,21.207529296875
2019-10-31-15,15.312980651855469,21.68145751953125,17.31159210205078,18.677810668945312,20.904342651367188
2019-10-31-16,15.295060119628907,21.482462158203127,16.971941223144533,18.437254638671874,20.734053649902346
2019-10-31-17,15.274972534179687,21.369128417968746,16.602811889648436,18.37099914550781,20.471911010742186
2019-10-31-18,14.91796875,21.332656860351562,16.149169921875,18.408889770507812,20.509033203125
2019-10-31-19,14.663182983398437,21.120097045898437,15.877158813476562,18.395480346679687,20.579908447265623
2019-10-31-20,14.7120458984375,21.093100280761718,15.666047363281251,18.44261932373047,20.48131011962891
2019-10-31-21,14.926284790039062,21.12639617919922,15.468559265136719,18.32317352294922,20.42322540283203
2019-10-31-22,14.441927490234374,21.04431365966797,15.282893676757812,18.69055419921875,20.356890563964843
2019-10-31-23,16.435579833984377,22.05810302734375,16.5663232421875,19.242650146484372,21.004429931640626
