UTC,濟州,那霸機場,上海,福州,廈門
2019-05-02-00,15.27880859375,22.78131103515625,16.859710693359375,21.462554931640625,22.710113525390625
2019-05-02-01,15.813446044921875,23.450653076171875,18.149688720703125,23.223663330078125,23.925201416015625
2019-05-02-02,16.55914306640625,23.895172119140625,19.90625,24.25537109375,23.59796142578125
2019-05-02-03,18.47216796875,24.23486328125,21.261932373046875,24.927398681640625,24.72894287109375
2019-05-02-04,18.51019287109375,24.4351806640625,21.950958251953125,25.46258544921875,26.0025634765625
2019-05-02-05,17.738525390625,24.4869384765625,22.358734130859375,25.516021728515625,26.042694091796875
2019-05-02-06,18.61785888671875,24.051177978515625,22.6441650390625,25.291717529296875,26.074615478515625
2019-05-02-07,18.763031005859375,23.9285888671875,22.72320556640625,24.73345947265625,25.75408935546875
2019-05-02-08,18.23486328125,23.5899658203125,22.289337158203125,23.49298095703125,25.234893798828125
2019-05-02-09,17.61370849609375,22.38836669921875,21.5823974609375,22.888763427734375,24.487518310546875
2019-05-02-10,16.9117431640625,21.6346435546875,20.086273193359375,22.03155517578125,23.443145751953125
2019-05-02-11,16.41326904296875,21.1861572265625,18.034515380859375,21.065765380859375,22.4483642578125
2019-05-02-12,16.134429931640625,20.93609619140625,16.958282470703125,20.564605712890625,21.880767822265625
2019-05-02-13,15.9952783203125,20.822362060546876,16.453011474609376,20.079217529296876,21.5273095703125
2019-05-02-14,15.895997314453124,20.69113800048828,15.701338500976561,19.693211975097654,21.311085815429685
2019-05-02-15,15.7860107421875,20.664268493652344,15.030769348144531,19.353012084960938,21.11980438232422
2019-05-02-16,15.752096557617188,20.184978942871098,14.249925537109375,19.06675048828125,20.858197021484376
2019-05-02-17,15.717363891601561,19.88205139160156,13.554241943359374,18.785465698242184,20.56864990234375
2019-05-02-18,15.957061767578125,19.837814331054688,12.82391357421875,18.701202392578125,20.347900390625
2019-05-02-19,15.982951049804687,19.650152587890624,12.227658081054686,18.34436279296875,20.264297485351562
2019-05-02-20,16.003044738769532,19.376415405273438,12.013803405761719,17.925538024902345,19.923897399902344
2019-05-02-21,16.00330352783203,19.233055114746094,11.821784973144531,17.518341064453125,19.541580200195312
2019-05-02-22,17.280910034179687,19.79242004394531,13.142293701171875,17.59563446044922,19.243585510253908
2019-05-02-23,18.119504394531248,21.016981201171877,14.988521728515625,18.859732666015624,19.949750976562502
