UTC,濟州,那霸機場,上海,福州,廈門
2019-05-31-00,16.9320068359375,26.7193603515625,19.655059814453125,25.26605224609375,25.298919677734375
2019-05-31-01,18.740936279296875,27.615936279296875,20.776580810546875,26.7037353515625,26.69219970703125
2019-05-31-02,19.39141845703125,28.069488525390625,21.864105224609375,28.2884521484375,27.803375244140625
2019-05-31-03,20.5804443359375,28.37255859375,22.8094482421875,30.03948974609375,28.604644775390625
2019-05-31-04,21.06256103515625,28.5489501953125,23.5369873046875,31.656829833984375,29.275299072265625
2019-05-31-05,20.006561279296875,28.1552734375,23.956573486328125,32.233428955078125,29.213165283203125
2019-05-31-06,19.435333251953125,27.9482421875,23.915496826171875,31.867645263671875,29.386077880859375
2019-05-31-07,18.455322265625,27.372802734375,22.908203125,29.523529052734375,29.362152099609375
2019-05-31-08,18.38861083984375,27.2275390625,22.1654052734375,27.140869140625,28.7261962890625
2019-05-31-09,17.9541015625,26.10980224609375,21.137786865234375,26.808349609375,27.5196533203125
2019-05-31-10,17.735992431640625,25.0960693359375,20.438018798828125,26.409332275390625,26.999298095703125
2019-05-31-11,17.385467529296875,25.01751708984375,19.493438720703125,25.228363037109375,26.235809326171875
2019-05-31-12,17.056976318359375,24.80072021484375,18.69879150390625,24.730133056640625,25.89007568359375
2019-05-31-13,16.8600634765625,24.457380371093752,18.2913525390625,24.406821289062503,25.58899291992188
2019-05-31-14,16.924440002441404,24.40824920654297,17.948298034667967,23.789249267578125,25.545528869628903
2019-05-31-15,16.59485626220703,24.134910583496094,17.906089782714844,23.64582061767578,25.369407653808594
2019-05-31-16,16.33840118408203,23.914493103027343,18.086492004394533,23.394018554687502,25.173492736816407
2019-05-31-17,16.137865600585936,23.793616943359375,18.304954223632812,23.2614892578125,25.16509094238281
2019-05-31-18,16.194290161132812,23.72125244140625,18.351516723632812,23.095138549804688,24.988967895507812
2019-05-31-19,16.217115478515623,23.45968078613281,18.127848510742187,22.735631713867186,24.542577514648436
2019-05-31-20,16.003575744628908,23.264277954101566,18.046202087402342,22.49842468261719,24.348498535156253
2019-05-31-21,16.393890380859375,23.471420288085938,17.812301635742188,22.339988708496094,24.1563720703125
2019-05-31-22,17.826092529296872,25.124007568359374,18.36333465576172,22.43409942626953,24.352068786621096
2019-05-31-23,19.67380615234375,26.06263671875,19.232210693359377,22.634124755859375,25.364760742187503
