UTC,濟州,那霸機場,上海,福州,廈門
2019-12-21-00,3.7819303140083993,4.613697716066501,3.9640003093180636,1.1703765000562718,3.2644682239996867
2019-12-21-01,4.3948570576005155,4.318570403860382,4.442163588340309,0.544001394239125,3.898357812196266
2019-12-21-02,3.996746892985651,4.484034087930695,3.92076178622315,0.7081035891732465,3.654580701425054
2019-12-21-03,4.056710761424131,4.735688243981656,4.58552912381344,0.6775687733867325,3.282496335458315
2019-12-21-04,3.8282874590478224,4.256919534390806,4.466231409345813,0.898301978443297,3.054220561582766
2019-12-21-05,4.161779426150513,3.428982078346697,4.7273812262337005,0.8328469043236366,3.1742517653558537
2019-12-21-06,4.036423496931771,3.316156772965095,4.850031395365008,1.2809315175239973,3.2212273645266687
2019-12-21-07,3.8286320904409115,3.180249544872711,4.948002490838458,2.764437630789604,3.578199493532477
2019-12-21-08,3.6047027124530917,3.0347699181871803,4.971891907935024,3.598284935893061,4.039040750263026
2019-12-21-09,3.8497573899617636,2.9118179427475392,4.8586760853050315,3.8933742800791507,3.99513705108168
2019-12-21-10,4.521019610664352,2.8247087262943493,3.5389422791303575,3.775720300917235,3.744780754940175
2019-12-21-11,5.088152536705318,2.319313402254357,3.4326215147182086,3.342128270634701,3.937317847940826
2019-12-21-12,5.388196721220054,2.4644077044480017,3.2132125658594997,3.1733830375203915,4.103590071878
2019-12-21-13,5.468182483386259,1.9238977438546057,3.123443168129523,2.4333886141551977,3.6811772827629032
2019-12-21-14,5.001236969415178,1.491237174303977,2.7812360736161392,1.9246611923099306,3.4241109990828824
2019-12-21-15,4.796603299464266,1.448791780113434,2.7791531071565916,1.5552928405759014,3.4361441896449283
2019-12-21-16,4.789422035713995,1.625473851896745,2.482239790019688,0.6693578154738676,3.1781311534971097
2019-12-21-17,5.065051124103232,2.3306820973031956,2.8821182525327043,0.785737849595821,2.6848255567534256
2019-12-21-18,4.918104685815137,2.356833717112491,3.5354944548854554,1.1884393214667788,2.206063761701381
2019-12-21-19,5.0343543858903255,2.410357785232694,3.237979127034771,0.8117155460267643,1.5619467468384325
2019-12-21-20,4.598651850347735,2.588922545713692,3.1768666164057815,1.2706490739901204,1.3855784183890862
2019-12-21-21,4.0994138716761865,2.953071629243405,3.3131759739745936,2.1508789334672573,0.9125939188655972
2019-12-21-22,4.7730113449093166,3.1792453469807835,4.336994705203634,2.2507380208532988,0.6485427250823208
2019-12-21-23,5.364987622826974,3.3378327394322787,3.973515436418753,2.632679098973771,0.725665945164092
