UTC,濟州,那霸機場,上海,福州,廈門
2019-04-15-00,1.6131133670409075,5.0209634341289995,1.2969872290140005,3.8774917632378116,7.327347337081431
2019-04-15-01,1.6061889811785022,4.935883704803356,2.213747175614111,4.53794110955024,7.328925582404027
2019-04-15-02,1.716415428909066,5.129141738854723,3.1335773956519017,4.8295040739429576,7.34739270573026
2019-04-15-03,2.0847942363705694,4.782990576291082,3.712933671594505,4.858647128597353,7.324362840101076
2019-04-15-04,2.4997148523590216,4.4461456476511305,4.206932756843238,4.953095801366786,7.389729649250423
2019-04-15-05,2.4314373014955577,4.656188155771938,4.27788097571744,5.138071543978224,7.1293763248268265
2019-04-15-06,2.378737088427611,4.545642446317362,4.6855031698080225,5.50994600889559,7.05345271898536
2019-04-15-07,2.3715297442911583,4.6091103660164725,4.860832753220415,5.63985492487462,7.237306465694046
2019-04-15-08,2.351627429047606,4.149726653012091,4.890388131265998,5.6088375844122,7.309464883793928
2019-04-15-09,2.1290193383386256,3.8117608100295155,4.796239943399689,5.141390968765984,7.065246473557526
2019-04-15-10,1.205093261722629,3.2574245199146534,4.501601935604191,4.308607079702602,6.6227360436490565
2019-04-15-11,0.773946677300607,3.5287878338159975,3.7945457541776406,3.108740011682617,6.249948703532455
2019-04-15-12,0.45298966129098134,3.4778958556073523,3.8881426162091515,2.459326836105513,6.408648368117902
2019-04-15-13,1.0786955017587814,3.429574581456502,3.6522819219125444,2.0717392494632385,6.166799279685052
2019-04-15-14,0.14970162327888764,2.77766250476295,3.628640701546029,2.2162316046736814,5.741272335975224
2019-04-15-15,0.6336109445345135,2.4397390780365216,3.733985719157806,2.0670998772810365,5.325801865584311
2019-04-15-16,0.6900939409080546,2.238182983618507,3.831592273579928,1.9055282226024253,4.807189532811807
2019-04-15-17,0.873377942896745,1.7150188008493845,3.434675199654798,1.4772032204715877,4.439104920064858
2019-04-15-18,1.1724355530746657,1.902244177310576,3.486958909847936,1.6512520840811462,4.276281844389712
2019-04-15-19,1.7431258917209589,2.8649510945812264,3.441395709471237,1.7404921927319954,4.058449007215511
2019-04-15-20,2.5171609378845474,2.3452411714195778,3.11401549482443,1.6607147154086244,4.08219033566688
2019-04-15-21,3.061188881360724,2.548421828757154,3.202607680380153,2.2431186464039286,3.8804227844988164
2019-04-15-22,3.440064217826981,2.838084849092862,3.0534762733165675,1.5663053196313095,3.446579738756837
2019-04-15-23,2.583457766429864,3.9377103756131246,3.2278182474365242,0.9757676230989499,3.268553702731989
