UTC,濟州,那霸機場,上海,福州,廈門
2019-10-29-00,2.8487120335537233,3.121508303388485,3.506676591049339,2.2229121286527547,4.632806802103268
2019-10-29-01,3.857350009929644,2.96568633474705,3.270603123059758,1.2603232420522925,4.949554058729407
2019-10-29-02,5.179137099645259,3.1152261337270954,3.4247751334388505,1.3498241013305605,4.965697841646522
2019-10-29-03,4.3774355471948,3.635215414870283,3.58427659363918,2.6050626213372814,5.026161095106209
2019-10-29-04,4.1837445234026935,5.088180598131746,3.5490134305767516,3.5813385546452365,4.97725431249873
2019-10-29-05,3.940171911273289,5.194149120220055,3.5693038220719964,3.8938439020455,5.602753631090673
2019-10-29-06,4.567376757027551,5.545494571621343,3.7156585353270795,4.644607319856494,6.310056760394598
2019-10-29-07,4.5448089913174465,5.114048030757929,4.66777226953918,4.692335182858872,6.8756045200872045
2019-10-29-08,4.4680413379881445,5.0565907284575795,4.4587715653543665,4.529676707722999,7.39998611393788
2019-10-29-09,4.457606204318455,4.3522818093343805,4.2517166467766145,4.079981769046198,6.773645595489194
2019-10-29-10,4.343138437085076,4.104389144555038,4.230630255675028,3.3631662242641647,6.550209703163388
2019-10-29-11,3.9981849931553186,4.2369094624187005,3.7513265196503407,2.0692052653614135,7.144250962760379
2019-10-29-12,3.6943764297105792,3.589586220911741,3.318692455042571,1.463047918700932,7.188647757300546
2019-10-29-13,3.4453338973209653,3.3876685059744784,2.680631005689316,1.1793974147757946,6.295409595263685
2019-10-29-14,3.377076308098816,2.963057382016834,2.242371103144255,1.2011131940765363,5.8491611187051324
2019-10-29-15,3.150053124321968,3.079839166499822,2.30974698882062,1.5397253010364154,5.954958286566989
2019-10-29-16,3.49628033137568,3.1191992583939214,2.226263805792055,1.7694880941192368,5.475273862003252
2019-10-29-17,2.728566707954865,3.6870967191538386,2.0427081563901495,1.4856054925805724,5.34437714621215
2019-10-29-18,2.9135698320044217,3.51027657309945,1.987326732255424,1.738315896317476,5.3365386899987195
2019-10-29-19,3.333734161257282,3.572384292531496,1.7420081579877054,1.7605317238185063,5.394231833538399
2019-10-29-20,2.7578857613136982,3.244782036486688,1.527318223903378,1.4731236527245533,5.195116110785863
2019-10-29-21,2.595315131772825,3.3611280139255464,1.3699662610328054,1.549820182199362,5.189099771044891
2019-10-29-22,3.0100698601248355,3.5425413966064827,1.3367010176293372,1.3796322053042773,4.8623599461073095
2019-10-29-23,2.580307858614764,4.358606698623226,1.2848749224904492,1.4288968928173391,5.3026833813426695
