UTC,濟州,那霸機場,上海,福州,廈門
2019-07-06-00,5.976993032362609,3.937075365640586,2.6359004940505057,0.13139727729104125,4.110048442243177
2019-07-06-01,5.363283861032091,2.6544418205382234,2.7633695695709655,0.16622696252246244,4.027024307621851
2019-07-06-02,5.008507388435361,2.8516044333780486,3.0633295634407194,0.9243904448495242,4.2868449072741015
2019-07-06-03,5.400867129221418,3.4492568709280977,4.3767658953046755,2.9514736207142303,4.6858319072049905
2019-07-06-04,4.86145852850617,3.8257457541957858,5.265835594905153,3.377034423138983,5.591501369638166
2019-07-06-05,4.674098064039911,7.005787763770908,6.189138860478858,2.865755723646129,5.881848188755008
2019-07-06-06,4.8990083560318665,6.535715884762134,6.41430552970232,5.443958399736008,6.14225726123456
2019-07-06-07,4.866778623132607,4.411046472895073,6.252404084636319,5.268945174494517,6.123498192255754
2019-07-06-08,4.230043157344018,4.245604775770008,6.3126231670899555,2.2867680702397095,6.376854265248885
2019-07-06-09,4.02522898795177,3.8791308248853684,5.977123714545969,2.57182966775152,6.300540801177239
2019-07-06-10,3.26394018183015,3.115131771868972,5.406471957991031,2.2527488355270626,5.833602634127204
2019-07-06-11,3.964903878223561,2.8698057586344228,4.569186610773743,1.9147104896195575,5.67712275021076
2019-07-06-12,4.749515169915951,1.6972227663517305,4.689573586661168,1.6649839077434885,5.997827757426644
2019-07-06-13,4.4850394064033985,1.9221468284741126,4.437619834931868,1.1118928308503684,6.490556574103199
2019-07-06-14,4.956237749194998,2.7816494902303788,4.889293048807995,1.117981934442986,5.342404380767155
2019-07-06-15,4.997866429385877,3.5867885261589114,5.02349395136372,1.1974477189170558,4.712157411752916
2019-07-06-16,4.827887485389048,3.5416905077720866,4.75226455419447,0.6416162661473099,4.768318073565201
2019-07-06-17,4.662323558978822,3.1570053211297067,4.5821711823098354,0.8005031663889176,4.42549854057998
2019-07-06-18,4.4445396996483995,1.9281861774019426,4.264067084051282,0.8116939847189215,3.9248419508615897
2019-07-06-19,4.22893370441036,2.103838679005854,4.0007944680126055,0.5286345468680401,3.887608247031422
2019-07-06-20,4.235243901857348,1.9261658167781797,3.388334633651606,0.4863343537986991,3.4911977581987257
2019-07-06-21,3.9173914095010054,1.1919677581591086,3.230334658533429,0.7816414585726638,3.3999864692836366
2019-07-06-22,4.179782491916775,2.5564596014580565,2.9414402817570444,1.0841814345556189,3.6529683782461477
2019-07-06-23,4.8770777455750185,3.2249344096203845,2.7605741479586676,1.2319987619794868,3.9792304589235057
