UTC,濟州,那霸機場,上海,福州,廈門
2019-07-09-00,6.65116266042768,5.507241491035131,3.820474651868834,1.8164065298459864,5.231244295163002
2019-07-09-01,5.348100760837848,6.067454288424764,4.270864963664025,1.9435829330757428,5.664773891486173
2019-07-09-02,6.26762198873285,6.393117643986339,4.790446255427706,3.196340300703352,5.645565597307052
2019-07-09-03,6.8380870096652275,6.817921828656867,5.033234980517249,4.1796331495498285,5.553911866886121
2019-07-09-04,6.528943164646643,6.979798512258141,4.834157614614391,4.2863116149682865,5.832086999717185
2019-07-09-05,6.631750190215228,6.304405223252464,4.782874343085313,4.781092292650202,6.7878379840681875
2019-07-09-06,5.769350539401024,5.2812357280296665,5.266128115001821,4.822322956726387,7.390877572150065
2019-07-09-07,5.997941582513839,5.024128941877273,5.137593101939037,5.4032489440357905,7.253648524556963
2019-07-09-08,5.351200781026835,5.2253239227086,4.536300684159687,5.605610052326229,7.089145353796009
2019-07-09-09,5.207916152640421,4.8782541829632144,4.406126009726465,4.595689762081793,7.184622129354082
2019-07-09-10,4.449690546080132,4.801850497068198,4.505425634268178,5.421820372191452,6.313430863804183
2019-07-09-11,4.1461830231507735,3.393943693034909,4.2825631156848925,3.3997617859809632,6.228480577131538
2019-07-09-12,4.468678537725966,4.098255481188438,3.645149004009073,3.800796383639241,6.206609077652615
2019-07-09-13,4.2926343780773015,4.0076940273918,5.310810266007647,2.3152543156554897,5.715416881685214
2019-07-09-14,5.029525949590179,3.8802124173508843,4.89239607826973,1.6424185854327245,5.434438926734822
2019-07-09-15,5.215310210859915,3.808485307389596,5.169831718748242,1.4983434568353968,4.936128736338441
2019-07-09-16,6.207851630237362,3.9029582990509732,4.5559233391337655,1.6133007624275575,4.908543336882267
2019-07-09-17,5.7189650316382465,3.6562732007333776,4.252841436920251,1.196082421512209,4.730548045099049
2019-07-09-18,5.5473065330302,4.002105823270825,3.793598914557832,0.566601938474155,3.98318818200997
2019-07-09-19,6.205564279581916,4.162835783063839,2.968924301174053,0.4830807773781774,4.223519972955844
2019-07-09-20,5.586847231575427,4.983721455666281,4.06129235687339,1.321488649396325,4.593563958885803
2019-07-09-21,5.574695336366723,4.315884986443605,3.4827372336344755,1.0977914866104204,4.234881235332093
2019-07-09-22,6.819481248892913,5.448716874771476,4.321616329378277,1.8030557362704258,4.342353891933046
2019-07-09-23,6.704912057119104,6.362358129485293,4.7946461293221985,1.3439112584170099,5.082010810958985
