UTC,濟州,那霸機場,上海,福州,廈門
2019-03-24-00,1.9090033643517323,4.091669964724672,2.6578508588191547,1.8924103474342295,5.525565881594874
2019-03-24-01,1.7916158994669957,3.8369476086845946,2.473654224376751,3.240995913302384,5.201606037073708
2019-03-24-02,1.957551533443949,3.4708541256739154,2.146466146850591,4.506831534676762,5.435389902270339
2019-03-24-03,2.6341915043005724,3.283706186732161,2.6448326422490984,4.770204909155898,5.656854217104528
2019-03-24-04,3.4522674668060898,3.3623275617965964,3.223707819159169,4.436816993707058,5.7502466225216295
2019-03-24-05,3.8021518783924724,3.4465025222171035,4.1025015209432585,4.145844640242717,5.460665718356635
2019-03-24-06,4.368360400289898,3.803082885481153,5.190276601399842,4.420570602974682,5.133768422172579
2019-03-24-07,4.56286259781316,3.6179042370177714,4.970098766234644,4.742916598646561,5.171809442029229
2019-03-24-08,5.114293944504358,3.1650877128460206,4.774819752607448,4.854533264461804,5.423585545076704
2019-03-24-09,4.786666929294452,2.8358678513226208,4.49224328570914,4.753678459461111,5.592721369245189
2019-03-24-10,4.417870555473794,2.7176657248729907,3.793026407093808,4.138767216903559,5.336351203020204
2019-03-24-11,3.82736740326143,2.4039408039433114,3.9149749857735845,3.211592810688076,5.100318067530152
2019-03-24-12,3.7010273405837832,2.390450184936275,3.918021315885053,2.5842452273615586,4.9690023188186
2019-03-24-13,3.513257468047571,2.241990936033631,3.8505241208798364,1.7197156588392806,4.526171815809883
2019-03-24-14,3.0840080122158064,1.8319935761461177,3.7173391191872507,1.512419282166165,4.300429427910896
2019-03-24-15,3.0729699282548397,1.774379657293792,4.167891493694997,1.4738673302787542,3.919915210239628
2019-03-24-16,2.9065755949772267,1.5923622257519265,4.097798660434667,1.1143071647612088,3.2296871803595204
2019-03-24-17,2.7914183085132245,1.6014551747926409,3.7468477947491627,0.7531833323549427,2.9582286064872783
2019-03-24-18,2.6229855464002996,1.7031561627372274,3.1849303707772743,1.0561987765684446,2.907209098606551
2019-03-24-19,2.4580151006474926,2.011821532971457,2.5589941221583246,0.6963598379767948,3.0662619449068007
2019-03-24-20,1.9864295113474224,2.195029662612499,1.973147957142669,1.1661758591346096,2.540417113733951
2019-03-24-21,2.1939519881524343,1.8528891150891416,1.3105235020109338,1.620500291378111,1.8353947392919543
2019-03-24-22,2.5321210446767735,2.3738672430831,1.1977139162634844,2.2354336836880133,1.9237394130012
2019-03-24-23,2.5185668625533717,3.1260346936625143,1.2428135337755268,1.1456454540976875,2.284976952858728
