,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-07-11-00,350,150,-999,40,210,200,230,150,360,90,10,360,220,330,330,10,90,170,60,330,350,320,70,80
2021-07-11-01,360,150,290,30,80,240,290,180,60,100,350,40,150,340,360,10,80,180,20,240,170,290,60,60
2021-07-11-02,360,320,220,40,250,240,230,300,90,80,350,330,160,320,350,360,90,200,10,230,150,260,120,80
2021-07-11-03,360,320,210,30,300,270,240,280,100,150,340,270,160,330,350,310,90,190,260,260,150,260,120,80
2021-07-11-04,190,320,190,20,290,250,230,270,40,140,340,300,160,310,350,330,110,190,300,290,160,260,80,100
2021-07-11-05,360,320,340,20,320,280,20,290,40,150,340,320,170,320,360,340,100,180,310,310,150,250,120,80
2021-07-11-06,360,320,350,20,320,280,310,300,10,140,340,320,160,320,360,340,100,180,330,300,160,210,120,80
2021-07-11-07,350,310,10,360,340,280,50,290,20,150,340,330,150,320,340,280,100,220,280,210,160,190,80,80
2021-07-11-08,360,310,180,30,10,290,20,290,30,150,360,340,160,330,100,300,110,200,240,200,170,200,50,90
2021-07-11-09,350,330,220,40,160,270,10,310,40,200,350,350,180,320,-999,30,90,220,210,130,170,180,60,90
2021-07-11-10,180,330,240,10,40,290,10,290,30,150,360,340,170,320,110,150,70,220,40,40,180,170,30,90
2021-07-11-11,170,10,70,20,90,250,30,320,10,210,330,350,180,190,140,110,10,280,40,20,200,360,360,100
2021-07-11-12,190,20,50,330,90,280,20,270,30,170,340,360,200,20,80,60,60,330,20,10,210,350,310,80
2021-07-11-13,170,70,50,150,90,200,20,270,350,150,-999,340,200,220,90,100,100,320,30,10,190,10,300,90
2021-07-11-14,180,80,40,180,120,180,70,190,310,170,270,10,190,180,140,90,110,330,60,20,250,10,300,110
2021-07-11-15,160,360,50,220,160,180,210,200,280,170,280,100,220,20,110,80,110,330,60,50,280,100,290,90
2021-07-11-16,140,100,40,210,170,210,200,160,300,180,-999,210,220,230,250,80,160,280,60,40,300,120,290,100
2021-07-11-17,60,90,40,180,160,210,200,190,290,150,170,220,230,190,320,70,140,330,120,20,310,160,290,100
2021-07-11-18,170,140,-999,200,150,210,230,180,280,-999,170,190,220,200,210,70,150,330,120,90,310,190,300,90
2021-07-11-19,360,-999,-999,150,170,200,200,190,280,240,-999,220,230,200,270,100,170,330,120,80,320,100,310,100
2021-07-11-20,360,90,40,200,160,200,200,170,310,230,170,180,220,130,330,80,140,330,110,70,310,110,300,100
2021-07-11-21,30,-999,60,170,200,210,240,120,280,220,150,130,230,60,140,60,140,340,120,80,310,100,50,100
2021-07-11-22,340,80,40,210,160,180,200,120,270,230,70,210,230,80,350,50,150,330,100,70,310,80,300,100
2021-07-11-23,20,360,210,200,170,170,220,90,290,250,50,110,220,280,310,-999,100,-999,90,50,310,90,290,70
