,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-05-10-00,170,300,310,220,240,250,200,270,230,120,210,200,230,180,250,240,250,-999,120,240,260,190,140,180
2021-05-10-01,350,300,210,30,260,250,250,280,100,150,240,200,170,300,310,240,220,200,210,230,200,200,150,220
2021-05-10-02,180,310,240,360,350,250,260,280,80,140,240,210,150,360,210,240,220,200,210,230,180,200,160,240
2021-05-10-03,360,310,220,20,350,260,280,280,60,130,280,230,160,290,220,240,230,190,260,230,180,220,-999,240
2021-05-10-04,360,310,210,20,340,260,270,290,60,130,290,230,170,300,290,250,210,190,270,230,200,240,170,240
2021-05-10-05,80,310,210,30,350,260,260,280,50,150,280,260,120,290,240,260,270,190,250,250,170,240,160,220
2021-05-10-06,190,320,220,30,360,250,290,290,50,140,280,240,110,320,220,280,260,220,270,260,110,250,160,260
2021-05-10-07,190,310,200,20,350,230,290,280,50,130,290,260,120,290,310,290,260,210,260,240,100,270,180,230
2021-05-10-08,190,310,210,20,360,230,240,280,50,130,280,250,170,310,320,280,210,210,250,260,110,280,220,260
2021-05-10-09,170,300,220,20,50,230,210,290,50,120,290,250,170,320,300,290,230,230,260,240,70,270,220,270
2021-05-10-10,180,300,190,320,60,240,70,280,50,190,260,270,170,270,210,290,240,230,260,230,90,220,40,260
2021-05-10-11,180,10,80,290,40,240,360,290,20,160,280,230,180,210,170,240,250,260,240,210,110,200,20,270
2021-05-10-12,200,40,60,20,340,240,30,240,20,140,270,220,190,180,300,240,260,240,210,210,80,220,230,340
2021-05-10-13,160,60,100,30,50,220,-999,220,40,-999,210,200,190,180,220,250,260,220,210,180,100,190,280,70
2021-05-10-14,150,120,60,-999,70,220,230,240,290,-999,200,210,190,180,180,250,250,360,180,160,40,180,210,40
2021-05-10-15,160,120,40,20,230,220,210,230,-999,270,190,190,170,180,180,190,210,200,160,150,330,170,170,70
2021-05-10-16,140,60,60,220,170,220,220,210,280,240,230,220,240,330,50,210,250,360,170,140,270,160,240,120
2021-05-10-17,170,100,60,180,200,220,210,190,300,230,220,200,240,190,10,240,240,270,180,150,280,160,110,100
2021-05-10-18,130,360,360,200,220,200,200,180,330,260,190,200,200,180,100,240,240,240,160,160,260,170,240,100
2021-05-10-19,120,-999,10,200,170,220,190,180,280,280,190,200,240,100,120,180,230,220,150,140,280,160,160,100
2021-05-10-20,80,-999,10,140,190,240,200,100,240,230,190,200,240,60,90,170,230,10,150,120,280,160,330,120
2021-05-10-21,110,130,350,170,160,230,200,120,270,220,190,200,220,80,130,190,230,60,160,140,290,160,300,100
2021-05-10-22,100,150,350,150,150,230,-999,130,-999,240,190,210,230,-999,40,50,230,30,150,120,310,160,260,10
2021-05-10-23,80,220,360,140,170,230,200,120,10,300,200,180,220,300,40,320,230,110,160,140,310,160,240,130
