,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-06-12-00,150,160,360,220,190,240,-999,220,30,130,60,240,200,310,70,40,140,340,40,340,330,60,300,90
2021-06-12-01,170,150,200,190,180,250,210,290,60,120,10,200,170,300,350,240,90,160,10,300,110,20,130,90
2021-06-12-02,180,320,210,350,270,260,250,290,10,150,350,220,170,330,320,280,110,230,330,260,170,180,120,100
2021-06-12-03,200,310,220,360,280,250,330,290,30,140,350,200,170,-999,320,260,110,-999,330,280,190,170,180,100
2021-06-12-04,10,320,230,350,340,280,270,290,110,150,320,240,170,310,230,290,100,-999,300,220,170,160,180,80
2021-06-12-05,360,320,230,360,350,280,270,300,20,150,340,250,160,280,280,310,100,200,260,220,170,170,150,90
2021-06-12-06,360,320,220,10,340,290,260,300,10,170,350,280,170,260,80,290,110,330,250,230,190,170,360,110
2021-06-12-07,350,310,220,20,330,260,250,290,350,160,350,320,170,260,300,280,80,210,230,190,210,170,160,110
2021-06-12-08,290,320,230,360,120,270,260,290,360,160,10,360,150,340,90,270,100,200,200,190,200,170,150,90
2021-06-12-09,280,320,270,360,30,290,280,300,20,190,360,340,180,280,140,110,110,30,130,180,220,170,140,100
2021-06-12-10,90,330,230,30,40,260,250,290,20,160,350,200,180,240,160,50,140,240,100,140,210,180,300,100
2021-06-12-11,120,330,350,20,70,210,240,270,330,190,260,220,170,250,150,70,200,220,40,50,280,170,290,120
2021-06-12-12,20,-999,350,190,140,220,240,180,280,280,170,120,180,80,340,70,220,200,60,330,200,160,240,100
2021-06-12-13,160,-999,360,200,230,190,220,150,310,220,160,70,210,360,170,50,190,250,50,60,-999,170,310,110
2021-06-12-14,20,80,330,210,250,200,220,150,250,240,160,70,20,80,280,100,200,340,60,50,270,170,310,90
2021-06-12-15,100,30,290,210,260,190,230,110,220,240,160,170,40,10,150,90,160,260,70,50,310,170,260,100
2021-06-12-16,270,140,20,220,180,190,210,120,290,260,170,150,30,360,320,80,180,270,100,50,310,160,310,70
2021-06-12-17,10,130,10,210,-999,180,-999,120,290,240,170,140,220,80,160,80,180,340,100,90,340,50,300,110
2021-06-12-18,110,140,40,180,110,170,200,80,230,280,170,210,230,150,160,70,190,340,110,80,320,40,260,-999
2021-06-12-19,150,140,20,210,170,170,210,100,310,240,170,140,230,200,170,60,210,340,90,80,360,70,300,80
2021-06-12-20,150,150,10,210,150,180,210,110,290,250,160,130,240,200,170,80,210,320,130,80,320,70,300,90
2021-06-12-21,80,140,350,200,200,190,210,100,290,230,190,170,250,-999,200,80,210,330,120,80,310,80,310,230
2021-06-12-22,60,140,340,180,170,180,210,110,270,220,180,220,230,280,110,110,210,340,130,100,310,50,300,70
2021-06-12-23,10,140,340,170,210,210,200,90,300,-999,190,150,230,-999,140,60,210,350,140,140,310,40,280,60
