,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-05-26-00,170,170,250,180,230,280,230,310,90,110,180,200,200,350,210,200,210,-999,130,140,180,180,150,90
2021-05-26-01,170,150,240,180,270,310,230,290,90,90,350,190,180,330,240,230,190,200,270,260,170,190,160,180
2021-05-26-02,180,310,260,230,250,280,240,290,40,100,310,220,170,310,290,230,170,190,260,210,180,190,150,170
2021-05-26-03,160,310,230,150,300,280,260,280,70,130,320,230,160,290,330,240,180,200,260,210,200,190,360,160
2021-05-26-04,220,310,240,360,310,240,260,290,50,140,300,240,160,310,260,260,210,210,240,230,200,190,160,180
2021-05-26-05,90,310,240,20,340,250,240,270,60,140,290,250,170,280,240,280,240,70,260,250,210,220,170,240
2021-05-26-06,10,310,230,10,290,250,240,260,30,150,290,240,170,300,280,240,220,220,260,230,200,220,170,200
2021-05-26-07,20,310,300,30,280,240,240,280,10,170,280,230,180,280,270,200,250,220,260,240,200,230,200,200
2021-05-26-08,20,310,280,20,280,240,240,280,20,180,260,240,180,260,110,270,220,230,270,240,210,220,220,230
2021-05-26-09,320,230,290,350,300,230,240,280,20,210,260,240,180,330,20,70,230,180,260,220,170,250,230,260
2021-05-26-10,70,230,280,20,290,240,220,280,30,200,260,250,180,280,40,70,240,80,250,260,100,240,220,230
2021-05-26-11,120,230,300,350,300,240,250,280,10,190,230,220,190,250,60,300,230,230,250,220,40,240,220,220
2021-05-26-12,170,220,290,140,270,230,210,260,350,210,220,200,190,260,120,240,230,260,250,220,360,250,220,250
2021-05-26-13,170,170,200,260,220,220,220,260,280,260,180,190,180,180,90,240,240,350,220,210,320,270,230,270
2021-05-26-14,170,150,80,160,170,220,210,260,290,240,190,200,340,360,180,200,240,10,190,200,360,280,230,270
2021-05-26-15,150,180,360,210,200,230,200,300,300,230,200,190,350,210,220,200,220,330,190,180,300,250,230,240
2021-05-26-16,170,170,330,180,210,230,200,260,270,240,190,210,200,320,220,200,260,240,180,180,310,240,220,270
2021-05-26-17,80,190,330,200,180,240,200,280,310,240,200,160,310,40,210,150,260,320,140,220,320,280,130,270
2021-05-26-18,80,230,320,210,160,230,240,270,300,230,180,200,360,10,180,140,250,330,130,180,310,320,190,280
2021-05-26-19,120,160,280,190,170,230,220,230,290,250,180,180,10,340,190,130,250,340,120,140,330,60,210,270
2021-05-26-20,160,170,310,210,160,230,70,220,310,240,180,160,340,360,190,70,250,330,110,90,310,40,180,280
2021-05-26-21,120,210,320,200,140,230,100,320,180,250,180,180,330,350,190,140,240,340,130,120,320,80,80,280
2021-05-26-22,80,150,310,200,170,230,220,270,300,260,180,190,240,110,230,50,250,350,120,120,340,70,40,280
2021-05-26-23,60,160,310,180,130,230,230,280,-999,230,180,180,250,260,280,140,260,40,130,100,340,-999,130,290
