,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-04-21-00,10,-999,320,180,140,230,-999,-999,190,-999,130,180,250,230,290,200,240,10,110,-999,330,60,300,-999
2019-04-21-01,10,-999,280,40,140,230,220,190,110,120,150,130,250,240,300,180,290,90,110,80,320,50,290,330
2019-04-21-02,330,320,290,40,50,240,210,270,160,110,150,170,180,170,280,120,280,80,60,80,250,60,180,280
2019-04-21-03,10,300,310,30,10,290,230,290,150,100,140,160,140,360,290,120,300,90,110,90,170,30,170,250
2019-04-21-04,10,320,280,40,30,280,290,290,120,100,140,170,120,-999,310,180,280,40,120,110,70,250,150,310
2019-04-21-05,20,330,260,50,350,270,280,290,120,90,140,130,110,100,290,220,270,20,150,150,70,270,190,280
2019-04-21-06,170,270,250,20,320,250,270,300,120,110,140,150,90,20,290,230,290,40,190,180,60,270,190,300
2019-04-21-07,180,280,270,10,350,270,240,280,110,80,110,20,100,330,260,250,260,30,220,200,50,220,210,300
2019-04-21-08,-999,310,320,50,240,230,210,190,70,30,50,50,60,360,320,270,280,30,210,190,50,230,40,330
2019-04-21-09,150,350,320,40,350,220,-999,180,90,40,90,-999,40,80,150,270,310,30,230,190,50,-999,40,320
2019-04-21-10,10,30,340,30,20,230,60,-999,90,30,140,-999,40,100,280,230,280,10,180,110,40,340,40,330
2019-04-21-11,60,-999,350,-999,90,260,70,-999,330,360,130,230,360,150,270,220,300,360,140,130,40,70,30,320
2019-04-21-12,360,150,330,-999,70,220,50,270,90,270,130,-999,340,70,50,190,260,350,130,100,50,50,40,320
2019-04-21-13,140,150,340,170,100,220,90,-999,-999,250,130,160,350,150,270,-999,270,360,130,110,280,50,300,330
2019-04-21-14,50,-999,360,270,130,220,50,-999,340,260,150,210,350,190,290,80,260,-999,-999,70,270,70,290,320
2019-04-21-15,40,-999,310,-999,360,120,40,120,250,260,150,100,20,150,270,-999,280,340,100,70,340,50,290,330
2019-04-21-16,40,150,350,270,130,110,-999,100,270,270,130,-999,350,10,310,120,260,340,90,80,310,40,340,340
2019-04-21-17,20,130,330,240,200,60,10,80,-999,240,170,-999,270,360,270,110,260,310,-999,-999,300,-999,290,340
2019-04-21-18,110,140,10,260,160,170,220,120,250,260,150,230,320,30,240,70,250,280,-999,290,310,-999,270,320
2019-04-21-19,80,140,360,200,160,160,210,120,220,250,130,-999,280,360,-999,80,250,320,-999,-999,300,-999,290,330
2019-04-21-20,60,140,340,200,160,210,-999,100,300,270,120,-999,270,360,220,80,250,330,120,60,310,70,290,-999
2019-04-21-21,10,150,340,210,180,230,-999,100,240,250,120,-999,270,360,200,60,260,320,110,100,320,70,270,-999
2019-04-21-22,20,150,350,210,140,170,190,110,-999,250,150,-999,270,30,240,80,260,330,100,80,340,50,320,120
2019-04-21-23,30,150,330,220,190,110,330,100,320,290,130,-999,270,360,200,80,260,330,100,80,310,40,260,-999
