,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-12-02-00,360,20,40,10,80,40,30,30,20,60,350,10,40,10,-999,10,260,360,360,330,330,360,30,30
2019-12-02-01,350,20,50,10,60,40,360,30,20,80,360,360,50,-999,210,10,240,360,10,340,360,360,30,40
2019-12-02-02,350,20,-999,10,70,40,30,20,20,40,350,350,40,330,330,10,220,360,10,340,40,350,40,30
2019-12-02-03,350,20,300,10,80,40,10,20,20,20,350,350,30,330,350,10,220,10,350,330,50,360,40,40
2019-12-02-04,340,30,60,10,80,50,40,20,10,20,350,340,30,310,330,340,230,20,360,330,50,360,40,40
2019-12-02-05,350,20,280,10,50,40,20,20,50,-999,350,350,40,310,360,10,250,10,350,330,50,340,30,40
2019-12-02-06,360,20,270,20,40,40,30,30,30,20,350,10,40,250,330,360,240,360,350,330,50,360,40,40
2019-12-02-07,350,20,250,10,60,40,20,30,30,20,350,10,50,250,60,360,250,360,350,340,40,350,40,40
2019-12-02-08,350,50,230,10,60,50,40,40,40,30,360,10,30,280,110,10,240,350,360,330,20,340,30,40
2019-12-02-09,350,30,290,10,40,40,80,20,30,30,360,10,40,-999,290,10,250,360,360,330,10,350,20,50
2019-12-02-10,350,10,210,10,40,50,70,40,20,20,350,360,50,110,-999,360,240,360,360,330,40,350,20,40
2019-12-02-11,350,80,220,10,60,40,60,40,10,280,360,10,40,180,200,10,250,360,360,330,40,350,10,40
2019-12-02-12,340,-999,260,20,30,50,70,50,310,280,350,10,50,180,-999,10,240,360,360,330,50,350,10,40
2019-12-02-13,320,80,230,20,50,60,50,50,300,270,350,10,40,70,170,10,230,360,360,330,50,360,10,40
2019-12-02-14,310,90,220,20,60,50,60,60,340,270,350,10,30,20,60,10,230,360,10,330,40,350,20,40
2019-12-02-15,300,120,230,30,80,60,60,50,280,270,360,30,40,30,240,30,240,360,10,330,40,360,20,50
2019-12-02-16,320,120,210,10,100,60,70,50,280,280,360,40,20,310,50,20,230,360,10,330,40,10,30,40
2019-12-02-17,330,100,220,30,80,60,70,50,250,270,360,10,360,310,320,10,230,360,360,340,350,10,20,40
2019-12-02-18,320,80,220,40,80,60,70,20,250,280,350,30,340,330,170,20,230,350,10,340,360,10,20,40
2019-12-02-19,-999,70,220,30,100,50,60,40,280,270,350,20,350,360,240,30,230,360,10,340,360,20,20,40
2019-12-02-20,310,70,220,30,80,50,60,20,270,260,360,360,290,30,260,10,250,360,360,340,350,20,30,40
2019-12-02-21,320,80,210,30,100,50,60,20,260,270,360,10,360,10,230,20,250,360,10,330,360,70,10,40
2019-12-02-22,340,120,210,30,100,60,70,20,270,260,360,360,20,360,200,10,250,360,10,340,10,20,20,50
2019-12-02-23,330,130,170,40,90,60,60,20,270,270,360,360,260,10,170,10,230,10,360,340,360,10,30,40
