,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-07-10-00,140,150,290,230,210,230,190,260,-999,340,140,170,210,10,40,140,220,30,130,160,230,200,200,250
2019-07-10-01,150,180,230,230,230,230,220,230,130,30,150,180,110,350,10,200,200,30,160,160,200,200,200,230
2019-07-10-02,130,240,270,230,270,240,190,250,120,40,150,180,100,340,10,150,220,90,200,180,200,220,190,250
2019-07-10-03,180,250,240,30,230,250,210,240,110,80,160,170,100,300,30,160,230,80,210,180,200,210,200,230
2019-07-10-04,160,280,290,30,200,230,240,220,110,100,170,180,80,50,360,190,230,60,210,150,190,260,210,240
2019-07-10-05,140,240,310,30,250,240,230,250,130,110,190,200,80,350,30,160,250,40,200,150,190,250,200,250
2019-07-10-06,160,280,280,40,290,250,240,240,120,80,150,150,90,280,10,140,230,40,200,190,190,240,200,240
2019-07-10-07,340,290,260,30,120,230,220,220,110,90,140,150,50,270,10,170,240,30,170,150,200,210,180,240
2019-07-10-08,100,260,320,30,80,230,210,260,110,20,140,170,20,40,350,140,220,30,140,150,200,200,200,250
2019-07-10-09,100,260,300,80,120,240,220,270,110,60,200,190,20,10,20,180,230,30,160,160,210,210,190,250
2019-07-10-10,350,260,300,80,40,230,230,280,100,40,190,170,360,360,140,230,240,30,360,160,60,210,230,240
2019-07-10-11,170,210,310,140,280,230,220,250,110,330,130,220,360,10,70,250,230,30,180,140,50,210,190,250
2019-07-10-12,150,240,270,130,240,220,210,240,10,310,150,190,350,80,60,170,230,340,190,260,30,40,170,250
2019-07-10-13,180,180,210,230,240,230,220,-999,290,290,140,150,220,340,80,190,230,260,100,70,350,60,260,240
2019-07-10-14,160,170,-999,200,130,220,250,-999,290,290,130,150,240,110,110,140,220,320,120,90,350,20,270,240
2019-07-10-15,40,210,360,-999,150,230,50,270,300,290,140,170,240,360,110,120,250,310,140,100,220,70,280,230
2019-07-10-16,120,160,360,250,140,220,40,230,270,300,130,150,230,50,110,140,220,250,140,130,310,40,290,220
2019-07-10-17,150,140,20,230,190,220,230,190,260,310,120,160,230,30,140,160,210,310,130,90,300,30,180,230
2019-07-10-18,110,160,60,190,120,230,50,100,290,250,130,150,220,50,110,170,230,330,150,110,310,-999,280,220
2019-07-10-19,30,150,360,290,140,230,60,100,270,240,150,170,230,60,90,170,250,340,150,100,230,30,230,220
2019-07-10-20,210,100,60,-999,100,210,70,110,290,250,160,200,230,90,80,-999,-999,310,150,100,10,80,290,210
2019-07-10-21,360,70,40,-999,90,210,70,110,310,260,160,210,240,290,100,220,220,330,140,100,330,20,210,220
2019-07-10-22,170,140,-999,160,170,220,210,100,320,260,160,-999,220,320,80,170,190,310,150,100,250,30,270,200
2019-07-10-23,210,220,-999,240,190,190,210,100,280,-999,170,-999,230,80,50,200,190,-999,140,100,330,80,240,210
