,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-04-01-00,170,340,30,50,100,60,60,50,260,290,360,330,40,-999,190,360,240,20,350,340,10,10,30,30
2019-04-01-01,150,290,30,60,90,60,60,30,120,300,360,310,20,340,340,330,240,20,360,340,340,350,30,40
2019-04-01-02,200,30,40,50,80,60,70,30,250,320,360,330,50,-999,120,360,210,20,360,350,320,360,30,30
2019-04-01-03,200,30,30,40,80,60,70,30,300,340,350,340,50,360,270,360,220,20,360,340,30,300,40,40
2019-04-01-04,-999,50,20,50,100,50,70,50,360,280,350,360,50,30,40,350,230,20,340,350,30,310,30,40
2019-04-01-05,210,40,40,50,100,50,70,40,70,290,360,320,60,10,210,20,230,30,350,350,20,310,40,30
2019-04-01-06,170,40,30,60,120,50,60,40,60,30,360,360,60,20,220,360,250,20,340,340,40,320,30,30
2019-04-01-07,160,20,40,70,110,50,60,30,60,30,350,350,50,330,250,10,250,20,360,350,30,360,30,20
2019-04-01-08,160,40,30,60,110,60,60,70,60,10,360,350,50,20,240,360,240,30,350,340,350,350,30,30
2019-04-01-09,190,30,30,60,90,60,60,50,-999,300,360,320,60,110,260,10,220,20,360,350,330,350,30,30
2019-04-01-10,160,280,30,60,110,60,60,60,260,270,350,330,60,40,230,10,240,20,10,350,360,340,20,30
2019-04-01-11,160,270,30,60,100,60,50,60,280,280,360,350,50,80,270,330,250,20,340,340,340,350,30,30
2019-04-01-12,160,170,40,70,110,60,60,70,280,300,360,340,40,160,270,360,250,30,360,350,340,20,30,40
2019-04-01-13,160,160,30,70,130,60,60,70,260,270,360,300,30,170,240,-999,240,30,360,350,340,10,30,40
2019-04-01-14,160,130,30,70,130,60,60,60,250,260,360,-999,340,50,250,350,220,30,330,340,330,340,30,40
2019-04-01-15,130,140,40,80,110,70,60,60,260,270,360,200,330,50,220,-999,220,20,340,320,350,350,30,40
2019-04-01-16,130,150,40,170,80,60,60,100,270,260,40,170,330,350,250,60,250,30,360,340,340,310,20,40
2019-04-01-17,140,140,40,60,100,60,60,60,260,250,20,220,10,40,290,90,250,10,350,360,340,340,20,40
2019-04-01-18,150,130,40,60,80,60,50,60,260,250,70,-999,350,10,270,-999,260,10,20,350,340,350,30,50
2019-04-01-19,150,140,50,70,80,60,60,60,260,250,80,-999,-999,330,290,-999,260,350,350,340,320,20,30,40
2019-04-01-20,150,140,40,60,100,60,60,70,270,260,40,-999,300,360,170,-999,260,10,340,350,320,350,30,30
2019-04-01-21,160,140,30,-999,100,60,50,90,310,270,20,-999,310,10,150,40,260,10,340,350,330,320,30,40
2019-04-01-22,160,140,40,-999,70,60,60,80,300,260,10,240,310,20,310,100,260,20,340,340,340,340,30,40
2019-04-01-23,150,150,50,40,90,60,60,90,280,300,80,-999,290,170,310,320,260,10,350,340,330,350,20,40
