,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-06-19-00,150,-999,270,220,180,240,-999,260,180,10,170,140,220,-999,10,200,210,240,150,150,190,350,40,240
2019-06-19-01,330,260,270,210,190,240,230,280,110,60,190,170,160,-999,250,240,180,190,180,210,150,280,180,240
2019-06-19-02,30,260,300,220,260,250,210,280,110,110,200,210,120,330,290,210,190,190,240,220,160,260,180,240
2019-06-19-03,340,310,290,220,270,250,230,270,130,150,230,190,120,350,270,200,170,190,250,220,180,290,180,250
2019-06-19-04,-999,310,300,30,290,250,220,290,140,120,230,210,120,330,260,260,180,200,240,230,190,280,170,250
2019-06-19-05,60,300,290,40,310,250,230,280,130,150,220,230,120,310,240,250,210,200,250,210,190,290,170,260
2019-06-19-06,360,300,270,70,300,260,240,280,140,150,230,250,140,300,310,270,220,190,250,230,180,300,190,270
2019-06-19-07,290,300,300,10,300,250,230,280,110,150,190,230,110,300,220,250,200,200,240,260,180,300,190,270
2019-06-19-08,340,320,300,10,290,250,230,280,90,150,220,230,150,310,280,240,230,190,290,260,30,310,190,270
2019-06-19-09,70,280,320,10,240,250,220,280,110,150,230,190,150,-999,350,240,240,-999,280,250,40,320,170,270
2019-06-19-10,210,260,320,10,290,250,240,280,80,30,230,240,110,300,310,260,250,-999,250,270,30,310,360,270
2019-06-19-11,60,-999,340,10,270,230,220,230,90,250,190,220,60,230,210,270,250,10,290,260,30,310,160,290
2019-06-19-12,50,210,350,40,230,230,230,230,80,250,190,180,10,190,140,220,270,300,300,260,30,320,290,280
2019-06-19-13,30,-999,10,220,260,230,220,-999,310,250,170,220,360,180,270,250,260,-999,290,290,20,330,290,280
2019-06-19-14,60,-999,340,210,260,230,200,220,320,280,180,200,350,170,170,210,250,340,290,310,40,320,280,280
2019-06-19-15,60,-999,340,160,290,230,210,230,300,250,150,190,340,210,230,260,260,360,260,250,-999,330,320,290
2019-06-19-16,60,-999,320,210,290,230,210,270,300,240,150,170,280,200,150,230,280,360,290,360,290,320,300,290
2019-06-19-17,120,-999,340,200,260,220,210,260,300,270,140,150,250,170,320,150,300,340,310,270,-999,330,300,290
2019-06-19-18,90,-999,330,200,180,240,240,220,340,280,150,170,250,100,330,150,240,320,-999,-999,300,330,270,300
2019-06-19-19,60,-999,340,210,180,240,-999,-999,290,250,150,210,250,140,290,160,200,250,110,180,300,330,290,300
2019-06-19-20,60,-999,330,190,180,230,200,-999,290,240,150,180,250,100,300,-999,210,330,120,150,310,350,300,290
2019-06-19-21,20,-999,340,180,220,230,200,180,280,260,150,160,270,310,-999,130,190,320,90,160,300,350,290,300
2019-06-19-22,100,-999,320,190,220,230,190,250,280,230,130,150,250,190,240,70,260,320,90,170,320,350,300,300
2019-06-19-23,60,-999,340,190,190,240,200,280,310,250,140,150,240,340,330,100,-999,-999,70,-999,330,320,300,290
