,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-30-00,19.7,24.0,26.2,28.8,19.5,23.1,25.4,28.1
2019-09-30-01,-999.0,-999.0,27.2,29.7,-999.0,-999.0,-999.0,-999.0
2019-09-30-02,-999.0,-999.0,28.5,29.1,-999.0,-999.0,-999.0,-999.0
2019-09-30-03,26.2,24.9,28.0,30.2,24.6,26.0,26.2,31.0
2019-09-30-04,-999.0,-999.0,28.0,31.2,-999.0,-999.0,-999.0,-999.0
2019-09-30-05,-999.0,-999.0,29.1,31.0,-999.0,-999.0,-999.0,-999.0
2019-09-30-06,29.5,25.0,27.8,30.6,28.4,27.0,25.9,32.4
2019-09-30-07,-999.0,-999.0,27.4,29.9,-999.0,-999.0,-999.0,-999.0
2019-09-30-08,-999.0,-999.0,27.1,29.1,-999.0,-999.0,-999.0,-999.0
2019-09-30-09,26.0,24.0,25.6,28.5,27.7,25.2,25.6,30.2
2019-09-30-10,-999.0,-999.0,24.5,28.3,-999.0,-999.0,-999.0,-999.0
2019-09-30-11,-999.0,-999.0,23.4,28.1,-999.0,-999.0,-999.0,-999.0
2019-09-30-12,22.5,22.5,22.8,28.1,24.0,23.7,25.8,29.1
2019-09-30-13,-999.0,-999.0,23.1,28.0,-999.0,-999.0,-999.0,-999.0
2019-09-30-14,-999.0,-999.0,22.3,27.9,-999.0,-999.0,-999.0,-999.0
2019-09-30-15,20.2,22.8,21.6,27.9,21.9,23.7,24.8,27.8
2019-09-30-16,-999.0,-999.0,21.9,27.8,-999.0,-999.0,-999.0,-999.0
2019-09-30-17,-999.0,-999.0,22.2,27.8,-999.0,-999.0,-999.0,-999.0
2019-09-30-18,18.6,22.7,21.3,27.8,19.2,24.5,25.3,26.6
2019-09-30-19,-999.0,-999.0,21.3,27.7,-999.0,-999.0,-999.0,-999.0
2019-09-30-20,-999.0,-999.0,21.6,27.6,-999.0,-999.0,-999.0,-999.0
2019-09-30-21,17.7,23.8,21.1,27.5,16.6,24.7,25.4,25.8
2019-09-30-22,-999.0,-999.0,22.5,27.6,-999.0,-999.0,-999.0,-999.0
2019-09-30-23,-999.0,-999.0,24.3,28.4,-999.0,-999.0,-999.0,-999.0
