,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-11-00,5.7,10.0,9.6,19.0,4.9,8.5,13.3,14.5
2019-03-11-01,-999.0,-999.0,12.1,19.4,-999.0,-999.0,-999.0,-999.0
2019-03-11-02,-999.0,-999.0,12.4,19.5,-999.0,-999.0,-999.0,-999.0
2019-03-11-03,9.2,12.4,13.2,19.8,13.9,15.7,16.3,17.0
2019-03-11-04,-999.0,-999.0,15.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-05,-999.0,-999.0,15.5,19.6,-999.0,-999.0,-999.0,-999.0
2019-03-11-06,9.7,12.2,16.9,19.4,15.8,18.0,19.0,19.3
2019-03-11-07,-999.0,-999.0,15.9,19.2,-999.0,-999.0,-999.0,-999.0
2019-03-11-08,-999.0,-999.0,15.4,18.8,-999.0,-999.0,-999.0,-999.0
2019-03-11-09,7.7,11.5,12.6,18.5,15.7,16.5,19.0,18.1
2019-03-11-10,-999.0,-999.0,14.2,18.3,-999.0,-999.0,-999.0,-999.0
2019-03-11-11,-999.0,-999.0,13.4,18.2,-999.0,-999.0,-999.0,-999.0
2019-03-11-12,6.5,9.7,12.5,17.8,12.4,13.5,14.4,14.9
2019-03-11-13,-999.0,-999.0,12.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-14,-999.0,-999.0,10.7,17.4,-999.0,-999.0,-999.0,-999.0
2019-03-11-15,4.5,8.6,10.8,17.2,7.2,7.5,12.9,14.4
2019-03-11-16,-999.0,-999.0,10.2,17.3,-999.0,-999.0,-999.0,-999.0
2019-03-11-17,-999.0,-999.0,10.0,17.2,-999.0,-999.0,-999.0,-999.0
2019-03-11-18,3.6,8.1,9.4,17.3,5.4,5.7,11.9,14.0
2019-03-11-19,-999.0,-999.0,9.4,17.1,-999.0,-999.0,-999.0,-999.0
2019-03-11-20,-999.0,-999.0,9.8,17.1,-999.0,-999.0,-999.0,-999.0
2019-03-11-21,4.2,7.4,8.9,17.3,2.8,6.2,10.8,12.6
2019-03-11-22,-999.0,-999.0,9.9,16.9,-999.0,-999.0,-999.0,-999.0
2019-03-11-23,-999.0,-999.0,11.2,17.5,-999.0,-999.0,-999.0,-999.0
