,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-15-00,4.5,12.7,13.3,20.9,1.1,13.1,15.0,16.9
2019-11-15-01,-999.0,-999.0,14.6,21.5,-999.0,-999.0,-999.0,-999.0
2019-11-15-02,-999.0,-999.0,15.5,22.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-03,5.7,15.9,15.5,23.0,5.4,19.4,21.0,21.4
2019-11-15-04,-999.0,-999.0,16.1,24.3,-999.0,-999.0,-999.0,-999.0
2019-11-15-05,-999.0,-999.0,16.5,23.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-06,7.5,16.2,15.5,23.4,8.4,21.4,23.7,22.8
2019-11-15-07,-999.0,-999.0,14.4,22.2,-999.0,-999.0,-999.0,-999.0
2019-11-15-08,-999.0,-999.0,12.2,21.5,-999.0,-999.0,-999.0,-999.0
2019-11-15-09,7.5,14.4,11.6,21.2,7.8,18.3,20.2,20.0
2019-11-15-10,-999.0,-999.0,11.9,20.7,-999.0,-999.0,-999.0,-999.0
2019-11-15-11,-999.0,-999.0,12.2,20.6,-999.0,-999.0,-999.0,-999.0
2019-11-15-12,7.0,12.0,12.1,20.6,7.6,14.9,17.9,18.5
2019-11-15-13,-999.0,-999.0,10.5,20.9,-999.0,-999.0,-999.0,-999.0
2019-11-15-14,-999.0,-999.0,9.9,20.8,-999.0,-999.0,-999.0,-999.0
2019-11-15-15,5.2,11.2,10.2,20.6,6.4,14.5,16.2,17.8
2019-11-15-16,-999.0,-999.0,10.4,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-18,4.2,11.2,9.2,20.4,5.7,15.4,14.0,17.3
2019-11-15-19,-999.0,-999.0,8.7,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-15-20,-999.0,-999.0,8.7,20.2,-999.0,-999.0,-999.0,-999.0
2019-11-15-21,3.7,11.4,7.9,20.4,5.6,14.7,13.5,16.0
2019-11-15-22,-999.0,-999.0,8.5,21.8,-999.0,-999.0,-999.0,-999.0
2019-11-15-23,-999.0,-999.0,11.3,22.5,-999.0,-999.0,-999.0,-999.0
