,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-27-00,-5.7,5.0,4.7,13.9,-1.9,0.1,7.2,9.9
2019-01-27-01,-999.0,-999.0,6.0,14.8,-999.0,-999.0,-999.0,-999.0
2019-01-27-02,-999.0,-999.0,7.7,15.9,-999.0,-999.0,-999.0,-999.0
2019-01-27-03,3.2,7.6,8.1,16.6,0.7,8.0,11.9,14.1
2019-01-27-04,-999.0,-999.0,9.2,17.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-05,-999.0,-999.0,8.9,16.9,-999.0,-999.0,-999.0,-999.0
2019-01-27-06,4.7,8.0,8.4,16.4,3.7,10.2,15.8,15.7
2019-01-27-07,-999.0,-999.0,7.6,15.9,-999.0,-999.0,-999.0,-999.0
2019-01-27-08,-999.0,-999.0,6.6,15.9,-999.0,-999.0,-999.0,-999.0
2019-01-27-09,2.7,6.5,5.7,15.5,3.6,9.2,13.4,13.1
2019-01-27-10,-999.0,-999.0,5.5,15.1,-999.0,-999.0,-999.0,-999.0
2019-01-27-11,-999.0,-999.0,4.5,15.2,-999.0,-999.0,-999.0,-999.0
2019-01-27-12,2.6,5.1,3.6,15.3,4.8,5.0,9.1,11.7
2019-01-27-13,-999.0,-999.0,3.5,15.2,-999.0,-999.0,-999.0,-999.0
2019-01-27-14,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-15,2.5,6.5,1.7,15.3,2.7,3.1,7.8,11.0
2019-01-27-16,-999.0,-999.0,1.3,15.3,-999.0,-999.0,-999.0,-999.0
2019-01-27-17,-999.0,-999.0,0.8,15.4,-999.0,-999.0,-999.0,-999.0
2019-01-27-18,2.2,7.6,1.0,15.3,1.2,4.0,6.9,10.7
2019-01-27-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-21,2.5,7.7,2.2,12.5,-0.1,5.1,6.6,10.3
2019-01-27-22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-27-23,-999.0,-999.0,2.5,13.0,-999.0,-999.0,-999.0,-999.0
