,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-28-00,22.5,24.2,25.4,29.1,18.7,22.1,25.3,26.2
2019-09-28-01,-999.0,-999.0,26.8,29.0,-999.0,-999.0,-999.0,-999.0
2019-09-28-02,-999.0,-999.0,27.9,30.7,-999.0,-999.0,-999.0,-999.0
2019-09-28-03,27.0,25.2,29.6,30.8,23.6,26.1,29.1,28.5
2019-09-28-04,-999.0,-999.0,28.7,30.2,-999.0,-999.0,-999.0,-999.0
2019-09-28-05,-999.0,-999.0,26.6,31.3,-999.0,-999.0,-999.0,-999.0
2019-09-28-06,28.6,24.6,26.0,31.1,28.0,27.0,28.8,30.0
2019-09-28-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-28-08,-999.0,-999.0,25.8,29.9,-999.0,-999.0,-999.0,-999.0
2019-09-28-09,26.5,24.1,24.9,28.8,27.3,26.0,27.7,28.3
2019-09-28-10,-999.0,-999.0,24.1,28.5,-999.0,-999.0,-999.0,-999.0
2019-09-28-11,-999.0,-999.0,24.3,28.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-12,23.0,24.0,24.3,28.5,23.0,23.5,26.3,26.4
2019-09-28-13,-999.0,-999.0,24.2,28.4,-999.0,-999.0,-999.0,-999.0
2019-09-28-14,-999.0,-999.0,24.0,28.3,-999.0,-999.0,-999.0,-999.0
2019-09-28-15,21.1,23.6,24.4,27.9,19.3,22.0,24.3,25.9
2019-09-28-16,-999.0,-999.0,23.9,27.3,-999.0,-999.0,-999.0,-999.0
2019-09-28-17,-999.0,-999.0,24.0,27.5,-999.0,-999.0,-999.0,-999.0
2019-09-28-18,19.5,23.2,23.8,27.4,17.1,20.0,24.2,25.2
2019-09-28-19,-999.0,-999.0,23.3,27.5,-999.0,-999.0,-999.0,-999.0
2019-09-28-20,-999.0,-999.0,23.0,27.4,-999.0,-999.0,-999.0,-999.0
2019-09-28-21,18.1,23.1,22.7,27.3,16.8,20.0,23.6,25.5
2019-09-28-22,-999.0,-999.0,23.0,27.5,-999.0,-999.0,-999.0,-999.0
2019-09-28-23,-999.0,-999.0,23.5,28.6,-999.0,-999.0,-999.0,-999.0
