,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-28-00,-2.4,7.1,7.0,17.7,-5.1,1.2,9.0,12.3
2019-12-28-01,-999.0,-999.0,8.4,18.2,-999.0,-999.0,-999.0,-999.0
2019-12-28-02,-999.0,-999.0,9.9,18.7,-999.0,-999.0,-999.0,-999.0
2019-12-28-03,3.0,9.1,10.2,20.1,1.0,10.7,14.7,17.2
2019-12-28-04,-999.0,-999.0,10.4,20.4,-999.0,-999.0,-999.0,-999.0
2019-12-28-05,-999.0,-999.0,10.3,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-06,5.2,9.2,9.6,20.5,3.0,13.1,16.7,18.9
2019-12-28-07,-999.0,-999.0,8.8,19.5,-999.0,-999.0,-999.0,-999.0
2019-12-28-08,-999.0,-999.0,8.1,19.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-09,4.7,7.7,7.2,18.5,2.0,11.7,15.5,17.1
2019-12-28-10,-999.0,-999.0,7.1,18.6,-999.0,-999.0,-999.0,-999.0
2019-12-28-11,-999.0,-999.0,5.9,18.5,-999.0,-999.0,-999.0,-999.0
2019-12-28-12,3.5,7.2,5.5,18.3,-2.3,10.7,14.6,15.6
2019-12-28-13,-999.0,-999.0,5.5,18.2,-999.0,-999.0,-999.0,-999.0
2019-12-28-14,-999.0,-999.0,5.3,18.3,-999.0,-999.0,-999.0,-999.0
2019-12-28-15,1.5,7.5,5.1,18.1,-2.7,11.5,14.2,15.0
2019-12-28-16,-999.0,-999.0,5.4,18.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-17,-999.0,-999.0,5.1,18.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-18,1.5,9.5,4.5,18.0,-5.0,10.5,13.8,14.5
2019-12-28-19,-999.0,-999.0,3.6,19.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-20,-999.0,-999.0,3.5,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-21,1.5,10.1,2.8,19.2,-4.0,10.6,14.0,15.1
2019-12-28-22,-999.0,-999.0,3.0,19.3,-999.0,-999.0,-999.0,-999.0
2019-12-28-23,-999.0,-999.0,3.6,19.6,-999.0,-999.0,-999.0,-999.0
