,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-08-00,10.2,14.7,7.2,24.3,10.1,19.0,20.9,21.3
2019-04-08-01,-999.0,-999.0,7.4,25.1,-999.0,-999.0,-999.0,-999.0
2019-04-08-02,-999.0,-999.0,8.4,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-08-03,14.5,15.3,9.7,25.4,14.0,23.1,26.8,25.8
2019-04-08-04,-999.0,-999.0,11.6,26.1,-999.0,-999.0,-999.0,-999.0
2019-04-08-05,-999.0,-999.0,11.4,26.4,-999.0,-999.0,-999.0,-999.0
2019-04-08-06,16.5,18.0,11.5,26.2,15.4,21.5,28.9,28.0
2019-04-08-07,-999.0,-999.0,10.5,26.9,-999.0,-999.0,-999.0,-999.0
2019-04-08-08,-999.0,-999.0,9.9,26.7,-999.0,-999.0,-999.0,-999.0
2019-04-08-09,13.7,16.5,7.6,25.1,14.8,17.5,26.9,23.3
2019-04-08-10,-999.0,-999.0,7.3,24.2,-999.0,-999.0,-999.0,-999.0
2019-04-08-11,-999.0,-999.0,7.1,23.7,-999.0,-999.0,-999.0,-999.0
2019-04-08-12,10.7,14.7,7.6,23.3,12.2,17.7,23.8,22.3
2019-04-08-13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-08-14,-999.0,-999.0,6.5,22.7,-999.0,-999.0,-999.0,-999.0
2019-04-08-15,9.2,14.6,6.2,22.4,11.5,17.6,22.8,22.6
2019-04-08-16,-999.0,-999.0,5.0,22.1,-999.0,-999.0,-999.0,-999.0
2019-04-08-17,-999.0,-999.0,5.5,21.9,-999.0,-999.0,-999.0,-999.0
2019-04-08-18,9.0,14.6,4.4,21.8,10.3,17.2,22.4,23.0
2019-04-08-19,-999.0,-999.0,4.5,21.8,-999.0,-999.0,-999.0,-999.0
2019-04-08-20,-999.0,-999.0,5.3,21.9,-999.0,-999.0,-999.0,-999.0
2019-04-08-21,8.5,14.7,5.5,22.0,6.3,19.6,21.7,22.1
2019-04-08-22,-999.0,-999.0,7.5,22.2,-999.0,-999.0,-999.0,-999.0
2019-04-08-23,-999.0,-999.0,9.2,23.3,-999.0,-999.0,-999.0,-999.0
